Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name
2731,D’Angelo Russell set for return tonight vs. Heat,2017-18,http://global.nba.com/news/dangelo-russell-set-return-tonight-vs-heat/,NBA News,Default,Default,Default,0.1118516156462584,0.1118516156462584,Russell Westbrook
2732,Kia MVP Ladder: Dynamic duos making their mark,2017-18,http://global.nba.com/news/kia-mvp-ladder-dynamic-duos-making-mark-stars-mvp-favorites/,NBA News,Default,Default,Default,0.1866668921356421,0.1866668921356421,LeBron James
2733,Injuries may leave Lakers shorthanded against Pacers,2017-18,http://global.nba.com/news/injuries-may-leave-lakers-shorthanded-pacers/,NBA News,Default,Default,Default,0.0826199704688077,0.0826199704688077,Victor Oladipo
2734,"Knicks, Jazz hope to stay on fringe of playoffs",2017-18,http://global.nba.com/news/knicks-jazz-hope-stay-fringe-playoffs/,NBA News,Default,Default,Default,0.0281135083554438,0.0281135083554438,Marc Gasol
2735,"James, Curry named starters and captains for 2018 NBA All-Star Game",2017-18,http://global.nba.com/news/clevelands-james-golden-states-curry-named-starters-captains-2018-nba-star-game/,NBA News,Default,Default,Default,0.0623516268677559,0.0623516268677559,James Harden
2736,"Wizards, Pistons look for better starts",2017-18,http://global.nba.com/news/wizards-pistons-look-better-starts/,NBA News,Default,Default,Default,0.0587238502238502,0.0587238502238502,John Wall
2737,Spurs face Raptors team with just three home losses,2017-18,http://global.nba.com/news/spurs-face-raptors-team-just-3-home-losses/,NBA News,Default,Default,Default,0.1277248677248676,0.1277248677248676,LaMarcus Aldridge
2738,How the NBA All-Star draft works,2017-18,http://global.nba.com/news/nba-star-draft-works/,NBA News,Default,Default,Default,0.0688311688311688,0.0688311688311688,James Harden
2739,PRO•LINE Where to Watch: January 19,2017-18,http://global.nba.com/news/pro%e2%80%a2line-watch-january-19/,NBA News,Default,Default,Default,-0.0361111111111111,-0.0361111111111111,DeMar DeRozan
2740,Lillard leads Trail Blazers past Pacers 100-86,2017-18,http://global.nba.com/news/lillard-leads-trail-blazers-past-pacers-100-86/,NBA News,Default,Default,Default,0.076860253110253,0.076860253110253,Damian Lillard
2741,Gordon’s 30 points propels Rockets over Timberwolves,2017-18,http://global.nba.com/news/gordons-30-points-propels-rockets-timberwolves/,NBA News,Default,Default,Default,-0.0178322259136212,-0.0178322259136212,James Harden
2742,Thomas scores season-high 21 to lead Cavs past Magic,2017-18,http://global.nba.com/news/thomas-scores-season-high-21-lead-cavs-past-magic/,NBA News,Default,Default,Default,0.1837938912938913,0.1837938912938913,Isaiah Thomas
2743,"LeBron James nearing exclusive 30,000-point club",2017-18,http://global.nba.com/news/lebron-james-nearing-exclusive-30000-point-club/,NBA News,Default,Default,Default,0.1554761904761904,0.1554761904761904,LeBron James
2744,Blogtable: One player who could earn their first All-Star selection,2017-18,http://global.nba.com/news/blogtable-name-one-player-earn-first-star-selection/,NBA News,Default,Default,Default,0.1496636246636246,0.1496636246636246,Devin Booker
2745,PRO•LINE Where to Watch: January 18,2017-18,http://global.nba.com/news/pro%e2%80%a2line-watch-january-18/,NBA News,Default,Default,Default,0.0979166666666666,0.0979166666666666,LeBron James
2746,Pacers motor into Moda to face Trail Blazers,2017-18,http://global.nba.com/news/pacers-motor-moda-face-trail-blazers/,NBA News,Default,Default,Default,0.1708861874559548,0.1708861874559548,Damian Lillard
2747,Harden likely to play when Rockets host T-Wolves,2017-18,http://global.nba.com/news/harden-likely-play-rockets-host-t-wolves/,NBA News,Default,Default,Default,0.1236604769499506,0.1236604769499506,James Harden
2748,76ers limp into meeting with Celtics,2017-18,http://global.nba.com/news/76ers-limp-meeting-celtics/,NBA News,Default,Default,Default,0.0434981113657584,0.0434981113657584,Anthony Davis
2749,Joel Embiid hoping to play in back-to-back games by month’s end,2017-18,http://global.nba.com/news/joel-embiid-hoping-play-back-back-games-months-end/,NBA News,Default,Default,Default,0.0904947916666666,0.0904947916666666,Russell Westbrook
2750,Blogtable: Biggest surprise at halfway point of 2017-18 season?,2017-18,http://global.nba.com/news/blogtable-biggest-surprise-halfway-point-2017-18-season/,NBA News,Default,Default,Default,0.0943407287157287,0.0943407287157287,Jimmy Butler
2751,"Kevin Hart, Pharrell Williams and N.E.R.D. to headline 2018 NBA All-Star Game entertainment",2017-18,http://global.nba.com/news/kevin-hart-pharrell-williams-n-e-r-d-headline-2018-nba-star-game-entertainment/,NBA News,Default,Default,Default,0.0968169085816144,0.0968169085816144,Russell Westbrook
2752,Carmelo Anthony says accepting new role has made game ‘fun again’,2017-18,http://global.nba.com/news/carmelo-anthony-says-accepting-new-role-made-game-fun/,NBA News,Default,Default,Default,0.17221706864564,0.17221706864564,Russell Westbrook
2753,"Evans has 23 points, 10 assists as Grizzlies beat Knicks",2017-18,http://global.nba.com/news/evans-23-points-10-assists-grizzlies-beat-knicks/,NBA News,Default,Default,Default,0.1034664830119375,0.1034664830119375,Marc Gasol
2754,Clippers hang on to beat Nuggets 109-104 for 6th win in row,2017-18,http://global.nba.com/news/clippers-hang-beat-nuggets-109-104-6th-win-row/,NBA News,Default,Default,Default,0.1325718575718576,0.1325718575718576,Blake Griffin
2755,Whiteside leads Heat to 106-101 win over Bucks,2017-18,http://global.nba.com/news/whiteside-leads-heat-106-101-win-bucks/,NBA News,Default,Default,Default,0.1428300094966761,0.1428300094966761,Giannis Antetokounmpo
2756,Warriors beat Bulls for 14th straight road win,2017-18,http://global.nba.com/news/warriors-beat-bulls-119-112-14th-straight-road-win/,NBA News,Default,Default,Default,0.1021802492040587,0.1021802492040587,Stephen Curry
2757,"Valanciunas has double-double, Raptors beat Pistons 96-91",2017-18,http://global.nba.com/news/valanciunas-double-double-raptors-beat-pistons-96-91/,NBA News,Default,Default,Default,0.0537966537966537,0.0537966537966537,DeMar DeRozan
2758,"Aldridge, Mills lead Spurs over Nets after Leonard shut down",2017-18,http://global.nba.com/news/aldridge-mills-lead-spurs-nets-leonard-shut/,NBA News,Default,Default,Default,0.1096711432506887,0.1096711432506887,Kawhi Leonard
2759,"Bazemore hits winning shot, Hawks beat Pelicans 94-93",2017-18,http://global.nba.com/news/bazemore-hits-winning-shot-hawks-beat-pelicans-94-93/,NBA News,Default,Default,Default,0.0766398319029897,0.0766398319029897,Anthony Davis
2760,Hornets beat Wizards 133-109 behind record-setting 1st half,2017-18,http://global.nba.com/news/hornets-beat-wizards-133-109-behind-record-setting-1st-half/,NBA News,Default,Default,Default,-0.0077279202279202,-0.0077279202279202,Kemba Walker
2761,Houston’s Ariza and Green suspended two games,2017-18,http://global.nba.com/news/houstons-ariza-green-suspended-two-games/,NBA News,Default,Default,Default,0.029090909090909,0.029090909090909,James Harden
2762,Kawhi Leonard (quadriceps) out indefinitely to continue rehab,2017-18,http://global.nba.com/news/kawhi-leonard-quadriceps-indefinitely-continue-rehabilitation-injury/,NBA News,Default,Default,Default,0.1128628117913832,0.1128628117913832,Kawhi Leonard
2763,Ingram Expected to Return against OKC,2017-18,http://global.nba.com/news/ingram-expected-return-okc/,NBA News,Default,Default,Default,0.113155624568668,0.113155624568668,Russell Westbrook
2764,Report: Houston Rockets plan to have James Harden back in lineup Thursday,2017-18,http://global.nba.com/news/report-houston-rockets-plan-james-harden-back-lineup-thursday/,NBA News,Default,Default,Default,-0.17734375,-0.17734375,James Harden
2765,"Nuggets, Clippers battling for playoff position",2017-18,http://global.nba.com/news/nuggets-clippers-battling-playoff-position/,NBA News,Default,Default,Default,-0.0215367965367965,-0.0215367965367965,Blake Griffin
2766,Hornets coach Clifford back on bench versus Wizards,2017-18,http://global.nba.com/news/hornets-coach-clifford-back-bench-versus-wizards/,NBA News,Default,Default,Default,0.0525735294117647,0.0525735294117647,Kemba Walker
2767,Heat likely to be without G Johnson at Bucks,2017-18,http://global.nba.com/news/heat-likely-without-g-johnson-bucks/,NBA News,Default,Default,Default,0.073644039175954,0.073644039175954,Giannis Antetokounmpo
2768,"Raptors, Pistons square off looking to snap skids",2017-18,http://global.nba.com/news/raptors-pistons-square-off-looking-snap-skids/,NBA News,Default,Default,Default,-0.0086052322163433,-0.0086052322163433,Kyle Lowry
2769,Thunder seek 11th straight home win over Lakers,2017-18,http://global.nba.com/news/thunder-seek-11th-straight-home-win-lakers/,NBA News,Default,Default,Default,0.0954320987654321,0.0954320987654321,Russell Westbrook
2770,PRO•LINE Where to Watch: January 17,2017-18,http://global.nba.com/news/pro%e2%80%a2line-watch-january-17/,NBA News,Default,Default,Default,-0.0361111111111111,-0.0361111111111111,Russell Westbrook
2771,"Lillard scores 31, Blazers beat Suns 118-111",2017-18,http://global.nba.com/news/lillard-scores-31-blazers-beat-suns-118-111/,NBA News,Default,Default,Default,-0.0070754245754245,-0.0070754245754245,Damian Lillard
2772,Former Boston Celtics great Jo Jo White dead at 71,2017-18,http://global.nba.com/news/former-boston-celtics-great-jo-jo-white-dead-71/,NBA News,Default,Default,Default,0.0852272727272727,0.0852272727272727,Russell Westbrook
2773,Philadelphia Sixers’ JJ Redick (leg) out at least 10-14 days,2017-18,http://global.nba.com/news/philadelphia-sixers-jj-redick-leg-least-10-14-days/,NBA News,Default,Default,Default,-0.1401960784313725,-0.1401960784313725,Russell Westbrook
2774,Jokic’s big night helps Nuggets hold off Mavericks 105-102,2017-18,http://global.nba.com/news/jokics-big-night-helps-nuggets-hold-off-mavericks-105-102/,NBA News,Default,Default,Default,0.0487868480725623,0.0487868480725623,Harrison Barnes
2775,"Davis scores 45, Pelicans beat Celtics 116-113 in OT",2017-18,http://global.nba.com/news/davis-scores-45-pelicans-beat-celtics-116-113-ot/,NBA News,Default,Default,Default,0.05973000683527,0.05973000683527,Anthony Davis
2776,"Magic end Timberwolves’ five-game win streak, 108-102",2017-18,http://global.nba.com/news/magic-end-timberwolves-five-game-win-streak-108-102/,NBA News,Default,Default,Default,0.0647619047619047,0.0647619047619047,Karl-Anthony Towns
2777,"Suns, Trail Blazers both attempt to end losing streaks",2017-18,http://global.nba.com/news/suns-trail-blazers-attempt-end-losing-streaks/,NBA News,Default,Default,Default,0.0379072234954588,0.0379072234954588,Damian Lillard
2778,Struggling Nuggets look to get back on track vs. Mavericks,2017-18,http://global.nba.com/news/struggling-nuggets-look-get-back-track-vs-mavericks/,NBA News,Default,Default,Default,0.1052325581395348,0.1052325581395348,Harrison Barnes
2779,Celtics look for 8th straight victory when they host Pelicans,2017-18,http://global.nba.com/news/celtics-look-8th-straight-victory-host-pelicans/,NBA News,Default,Default,Default,0.012576337353123,0.012576337353123,Anthony Davis
2780,Timberwolves visit Magic in search of 6th straight win,2017-18,http://global.nba.com/news/timberwolves-visit-magic-search-6th-straight-win/,NBA News,Default,Default,Default,0.1944401063071949,0.1944401063071949,Andrew Wiggins
2781,Bucks hope to have Parker back before All-Star Game,2017-18,http://global.nba.com/news/bucks-hope-parker-back-star-game/,NBA News,Default,Default,Default,0.0238095238095238,0.0238095238095238,Jabari Parker
2782,PRO•LINE Where to Watch: January 16,2017-18,http://global.nba.com/news/pro%e2%80%a2line-watch-january-16/,NBA News,Default,Default,Default,0.0979166666666666,0.0979166666666666,Anthony Davis
2783,"Clippers beat Paul, Rockets 113-102 for 5th win in a row",2017-18,http://global.nba.com/news/clippers-beat-paul-rockets-113-102-5th-win-row/,NBA News,Default,Default,Default,0.1133333333333333,0.1133333333333333,James Harden
2784,"Oladipo scores 28, hot-shooting Pacers beat Jazz 109-94",2017-18,http://global.nba.com/news/oladipo-scores-28-hot-shooting-pacers-beat-jazz-109-94/,NBA News,Default,Default,Default,0.0436309523809523,0.0436309523809523,Damian Lillard
2785,"Durant’s 32 points send Warriors past LeBron, Cavs 118-108",2017-18,http://global.nba.com/news/durants-32-points-send-warriors-past-lebron-cavs-118-108/,NBA News,Default,Default,Default,0.1900252525252525,0.1900252525252525,Isaiah Thomas
2786,"Westbrook, Anthony help Thunder rally past Kings 95-88",2017-18,http://global.nba.com/news/westbrook-anthony-help-thunder-rally-past-kings-95-88/,NBA News,Default,Default,Default,0.06,0.06,Russell Westbrook
2787,Brooks scores 19 to lead Grizzlies over Lakers 123-114,2017-18,http://global.nba.com/news/brooks-scores-19-lead-grizzlies-lakers-123-114/,NBA News,Default,Default,Default,0.1338570894126449,0.1338570894126449,Marc Gasol
2788,"LaVine gets 18, Bulls end Miami’s 7-game win streak, 119-111",2017-18,http://global.nba.com/news/lavine-gets-18-bulls-end-miamis-7-game-win-streak-119-111/,NBA News,Default,Default,Default,0.029100529100529,0.029100529100529,Jimmy Butler
2789,"Schroder, Ilyasova pace Hawks past Spurs",2017-18,http://global.nba.com/news/schroder-ilyasova-pace-hawks-past-spurs/,NBA News,Default,Default,Default,0.0900451468466174,0.0900451468466174,Kawhi Leonard
2790,"Porzingis, Beasley help Knicks beat Nets in opener of trip",2017-18,http://global.nba.com/news/porzingis-beasley-help-knicks-beat-nets-opener-trip/,NBA News,Default,Default,Default,0.0233753534600992,0.0233753534600992,Courtney Lee
2791,Antetokounmpo takes over again as Bucks beat Wizards 104-95,2017-18,http://global.nba.com/news/antetokounmpo-takes-bucks-beat-wizards-104-95/,NBA News,Default,Default,Default,0.0014956011730205,0.0014956011730205,Giannis Antetokounmpo
2792,"Joel Embiid, 76ers hold on to edge Raptors 117-111",2017-18,http://global.nba.com/news/joel-embiid-76ers-hold-edge-raptors-117-111/,NBA News,Default,Default,Default,0.0173524844720496,0.0173524844720496,DeMar DeRozan
2793,Hornets control second half in 118-107 win over Pistons,2017-18,http://global.nba.com/news/hornets-control-second-half-118-107-win-pistons/,NBA News,Default,Default,Default,0.1211233211233211,0.1211233211233211,Kemba Walker
2794,"City of Memphis, NBA navigate carrying out Dr. Martin Luther King Jr.’s message",2017-18,http://global.nba.com/news/city-memphis-nba-navigate-carrying-dr-martin-luther-king-jr-s-message/,NBA News,Default,Default,Default,0.1012326118326118,0.1012326118326118,LeBron James
2795,Clippers finally get matchup with Paul against Rockets,2017-18,http://global.nba.com/news/clipppers-finally-get-matchup-paul-rockets/,NBA News,Default,Default,Default,0.1306084656084655,0.1306084656084655,James Harden
2796,Struggling Cavaliers Bracing For Hot Warriors,2017-18,http://global.nba.com/news/struggling-cavaliers-bracing-hot-warriors/,NBA News,Default,Default,Default,0.2509199134199134,0.2509199134199134,Isaiah Thomas
2797,Wizards end homestand with rematch vs. Bucks,2017-18,http://global.nba.com/news/wizards-end-homestand-rematch-vs-bucks/,NBA News,Default,Default,Default,0.0474098124098124,0.0474098124098124,Giannis Antetokounmpo
2798,Raptors seek fifth straight victory over 76ers,2017-18,http://global.nba.com/news/raptors-seek-fifth-straight-victory-76ers/,NBA News,Default,Default,Default,0.0259663865546218,0.0259663865546218,DeMar DeRozan
2799,PRO•LINE Where to Watch: January 15,2017-18,http://global.nba.com/news/pro%e2%80%a2line-watch-january-15/,NBA News,Default,Default,Default,-0.0361111111111111,-0.0361111111111111,DeMar DeRozan
2800,"Butler scores 24 points, Timberwolves beat Blazers 120-103",2017-18,http://global.nba.com/news/butler-scores-24-points-timberwolves-beat-blazers-120-103/,NBA News,Default,Default,Default,0.0962566844919786,0.0962566844919786,Karl-Anthony Towns
2801,"Collison, Oladipo lead balanced Pacers to rout of Phoenix",2017-18,http://global.nba.com/news/collison-oladipo-lead-balanced-pacers-rout-phoenix/,NBA News,Default,Default,Default,0.0171130952380952,0.0171130952380952,Devin Booker
2802,Davis has big night as Pelicans beat Knicks in OT,2017-18,http://global.nba.com/news/davis-48-points-17-rebounds-pelicans-beat-knicks-ot/,NBA News,Default,Default,Default,0.0135535684716012,0.0135535684716012,Anthony Davis
2803,D’Antoni says James Harden could return this week,2017-18,http://global.nba.com/news/dantoni-says-james-harden-return-week/,NBA News,Default,Default,Default,0.0109374999999999,0.0109374999999999,James Harden
2804,"Heat beat Bucks, push winning streak to seven",2017-18,http://global.nba.com/news/heat-beat-bucks-97-79-push-winning-streak-seven/,NBA News,Default,Default,Default,0.0982461982461982,0.0982461982461982,Giannis Antetokounmpo
2805,Trail Blazers challenge Timberwolves’ winning ways,2017-18,http://global.nba.com/news/trail-blazers-challenge-timberwolves-winning-ways/,NBA News,Default,Default,Default,0.2578199239784605,0.2578199239784605,Karl-Anthony Towns
2806,PRO•LINE Where to Watch: January 14,2017-18,http://global.nba.com/news/pro%e2%80%a2line-watch-january-14/,NBA News,Default,Default,Default,-0.0361111111111111,-0.0361111111111111,Damian Lillard
2807,Bulls top Pistons 107-105 in Zach LaVine’s return,2017-18,http://global.nba.com/news/bulls-top-pistons-107-105-zach-lavines-return/,NBA News,Default,Default,Default,-0.0235008818342151,-0.0235008818342151,Jimmy Butler
2808,"Curry returns with 24 points, Warriors beat Raptors 127-125",2017-18,http://global.nba.com/news/curry-returns-24-points-warriors-beat-raptors-127-125/,NBA News,Default,Default,Default,0.099924310383494,0.099924310383494,DeMar DeRozan
2809,Wall pushes Wizards over the line in 119-113 OT win vs Nets,2017-18,http://global.nba.com/news/wall-pushes-wizards-line-119-113-ot-win-vs-nets/,NBA News,Default,Default,Default,0.0526352813852813,0.0526352813852813,John Wall
2810,Clippers get to .500 with 126-105 win over lowly Kings,2017-18,http://global.nba.com/news/clippers-get-500-126-105-win-lowly-kings-2/,NBA News,Default,Default,Default,0.0850229702270518,0.0850229702270518,Blake Griffin
2811,"Westbrook leads Thunder past Hornets, 101-91",2017-18,http://global.nba.com/news/westbrook-leads-thunder-past-hornets-101-91/,NBA News,Default,Default,Default,-0.0954545454545454,-0.0954545454545454,Russell Westbrook
2812,Clippers get to .500 with 126-105 win over lowly Kings,2017-18,http://global.nba.com/news/clippers-get-500-126-105-win-lowly-kings/,NBA News,Default,Default,Default,0.0084415584415584,0.0084415584415584,Blake Griffin
2813,Randle leads Lakers past Mavericks in OT,2017-18,http://global.nba.com/news/randle-leads-lakers-past-mavericks-ot/,NBA News,Default,Default,Default,0.139516129032258,0.139516129032258,Harrison Barnes
2814,"With Warriors on way, Raptors keep focus after routing Cavs",2017-18,http://global.nba.com/news/warriors-way-raptors-keep-focus-routing-cavs/,NBA News,Default,Default,Default,0.1512445887445887,0.1512445887445887,DeMar DeRozan
2815,"Clippers, Kings ready for second battle in three days",2017-18,http://global.nba.com/news/clippers-kings-ready-second-battle-three-days/,NBA News,Default,Default,Default,0.068134300595238,0.068134300595238,Blake Griffin
2816,PRO•LINE Where to Watch: January 13,2017-18,http://global.nba.com/news/pro%e2%80%a2line-watch-january-13/,NBA News,Default,Default,Default,-0.0361111111111111,-0.0361111111111111,Russell Westbrook
2817,"Without Harden again, Paul leads Rockets to rout of Suns",2017-18,http://global.nba.com/news/without-harden-paul-leads-rockets-rout-suns/,NBA News,Default,Default,Default,0.0655855855855856,0.0655855855855856,James Harden
2818,Towns’ near triple-double pushes Wolves past Knicks,2017-18,http://global.nba.com/news/towns-near-triple-double-pushes-wolves-past-knicks/,NBA News,Default,Default,Default,0.0697797017797017,0.0697797017797017,Karl-Anthony Towns
2819,Durant leads the way with 26 as Warriors defeat Bucks,2017-18,http://global.nba.com/news/durant-leads-way-26-warriors-defeat-bucks/,NBA News,Default,Default,Default,0.0757733007733007,0.0757733007733007,Stephen Curry
2820,"Beal, Wall score 30 apiece; Wizards down Magic",2017-18,http://global.nba.com/news/beal-wall-score-30-apiece-wizards-magic/,NBA News,Default,Default,Default,0.0641975308641975,0.0641975308641975,John Wall
2821,"Pacers rally from 22-Point deficit, hand Cavaliers third straight loss",2017-18,http://global.nba.com/news/pacers-rally-22-point-deficit-beat-cavaliers/,NBA News,Default,Default,Default,0.0833796296296296,0.0833796296296296,LeBron James
2822,"Still without Harden, Rockets challenge Suns",2017-18,http://global.nba.com/news/still-without-harden-rockets-challenge-suns/,NBA News,Default,Default,Default,0.0184812409812409,0.0184812409812409,James Harden
2823,Davis may miss Blazers’ meeting with Pelicans,2017-18,http://global.nba.com/news/davis-may-miss-blazers-meeting-pelicans/,NBA News,Default,Default,Default,0.090672026386312,0.090672026386312,Anthony Davis
2824,Warriors will be without Curry vs. Bucks,2017-18,http://global.nba.com/news/warriors-may-without-curry-vs-bucks/,NBA News,Default,Default,Default,0.0758658008658008,0.0758658008658008,Stephen Curry
2825,Cavs seek first win of season over Pacers,2017-18,http://global.nba.com/news/cavs-seek-first-win-season-pacers/,NBA News,Default,Default,Default,0.1279529993815708,0.1279529993815708,LeBron James
2826,Kia MVP Ladder: Assessing state of MVP chase as season hits its midpoint,2017-18,http://global.nba.com/news/kia-mvp-ladder-assessing-state-mvp-chase-season-hits-midpoint/,NBA News,Default,Default,Default,0.1071692403781955,0.1071692403781955,LeBron James
2827,Gregg Popovich: LaMarcus Aldridge requested trade last summer,2017-18,http://global.nba.com/news/gregg-popovich-lamarcus-aldridge-requested-trade-last-summer/,NBA News,Default,Default,Default,0.1806190476190476,0.1806190476190476,Kawhi Leonard
2828,PRO•LINE Where to Watch: January 12,2017-18,http://global.nba.com/news/pro%e2%80%a2line-watch-january-12/,NBA News,Default,Default,Default,-0.0361111111111111,-0.0361111111111111,Giannis Antetokounmpo
2829,"LeBron James, Tyronn Lue both see issues Cavaliers must address",2017-18,http://global.nba.com/news/lebron-james-tyronn-lue-see-issues-cleveland-cavaliers-must-address/,NBA News,Default,Default,Default,0.1396428571428571,0.1396428571428571,Isaiah Thomas
2830,"Lakers upend Spurs for 3rd straight win, 93-81",2017-18,http://global.nba.com/news/lakers-upend-spurs-3rd-straight-win-93-81/,NBA News,Default,Default,Default,0.0564730158730158,0.0564730158730158,Kawhi Leonard
2831,Clippers hold off Kings 121-115 behind Williams’ 30 points,2017-18,http://global.nba.com/news/clippers-hold-off-kings-121-115-behind-williams-30-points/,NBA News,Default,Default,Default,0.0906593406593406,0.0906593406593406,Blake Griffin
2832,VanVleet’s six triples help lead Raptors over Cavs,2017-18,http://global.nba.com/news/vanvleets-six-triples-help-lead-raptors-cavs/,NBA News,Default,Default,Default,0.0805458768873403,0.0805458768873403,Isaiah Thomas
2833,Steve Clifford medically cleared to resume coaching the Charlotte Hornets,2017-18,http://global.nba.com/news/steve-clifford-medically-cleared-resume-coaching-charlotte-hornets/,NBA News,Default,Default,Default,0.0,0.0,Russell Westbrook
2834,Celtics overcome 22-point deficit to beat 76ers in London,2017-18,http://global.nba.com/news/celtics-overcome-22-point-deficit-beat-76ers-london/,NBA News,Default,Default,Default,0.0730929989550679,0.0730929989550679,Kyrie Irving
2835,Short-handed Spurs look to slow Lakers,2017-18,http://global.nba.com/news/short-handed-spurs-look-slow-lakers/,NBA News,Default,Default,Default,0.0191732374768089,0.0191732374768089,Kawhi Leonard
2836,"LeBron James, Steph Curry lead In 2nd return of All-Star votes",2017-18,http://global.nba.com/news/lebron-james-steph-curry-lead-2nd-return-star-votes/,NBA News,Default,Default,Default,0.0638243335611756,0.0638243335611756,Russell Westbrook
2837,Struggling Cavaliers continue road trip in Toronto,2017-18,http://global.nba.com/news/struggling-cavaliers-continue-road-trip-toronto/,NBA News,Default,Default,Default,-0.0198966408268733,-0.0198966408268733,Isaiah Thomas
2838,Pau Gasol: ‘Would be huge honor’ if Los Angeles Lakers retired his No. 16 jersey,2017-18,http://global.nba.com/news/pau-gasol-huge-honor-los-angeles-lakers-retired-no-16-jersey/,NBA News,Default,Default,Default,0.2234953703703704,0.2234953703703704,Russell Westbrook
2839,Milwaukee Bucks forward Jabari Parker on target for mid-February return,2017-18,http://global.nba.com/news/milwaukee-bucks-f-jabari-parker-target-mid-february-return/,NBA News,Default,Default,Default,0.00625,0.00625,Jabari Parker
2840,"Kevin Durant becomes second youngest to pass 20,000 career points",2017-18,http://global.nba.com/news/kevin-durant-becomes-second-youngest-pass-20000-career-points/,NBA News,Default,Default,Default,0.2833333333333333,0.2833333333333333,LeBron James
2841,PRO•LINE Where to Watch: January 11,2017-18,http://global.nba.com/news/pro%e2%80%a2line-watch-january-11/,NBA News,Default,Default,Default,-0.0361111111111111,-0.0361111111111111,DeMar DeRozan
2842,76ers host Celtics in NBA London Game 2018,2017-18,http://global.nba.com/news/76ers-host-celtics-nba-london-game-2018/,NBA News,Default,Default,Default,0.1044444444444444,0.1044444444444444,Al Horford
2843,"Durant reaches 20,000 points, but Lou Williams guides Clippers past Warriors",2017-18,http://global.nba.com/news/durant-reaches-20000-points-lou-williams-guides-clippers-past-warriors/,NBA News,Default,Default,Default,0.0675119591215481,0.0675119591215481,Stephen Curry
2844,Butler scores 26 to lead Timberwolves past Thunder 104-88,2017-18,http://global.nba.com/news/butler-scores-26-lead-timberwolves-past-thunder-104-88/,NBA News,Default,Default,Default,0.0901602879443788,0.0901602879443788,Russell Westbrook
2845,Paul’s season-high 37 leads Rockets over Blazers 121-112,2017-18,http://global.nba.com/news/pauls-season-high-37-leads-rockets-blazers-121-112/,NBA News,Default,Default,Default,0.0721075183320081,0.0721075183320081,James Harden
2846,"Markkanen, Dunn help Bulls outlast Knicks 122-119 in 2 OTs",2017-18,http://global.nba.com/news/markkanen-dunn-help-bulls-outlast-knicks-122-119-2-ots/,NBA News,Default,Default,Default,-0.0058080808080808,-0.0058080808080808,Jimmy Butler
2847,"Rubio, Jazz drop turnover-plagued Wizards 107-104",2017-18,http://global.nba.com/news/rubio-jazz-drop-turnover-plagued-wizards-107-104/,NBA News,Default,Default,Default,0.0620952380952381,0.0620952380952381,John Wall
2848,"Miami fights off fatigue, Pacers for sixth-straight win",2017-18,http://global.nba.com/news/miami-fights-off-fatigue-pacers-sixth-straight-win/,NBA News,Default,Default,Default,0.0898268398268398,0.0898268398268398,Hassan Whiteside
2849,Timberwolves On Rise With Thunder Coming To Town,2017-18,http://global.nba.com/news/timberwolves-rise-thunder-coming-town-2/,NBA News,Default,Default,Default,0.1017881739472648,0.1017881739472648,Russell Westbrook
2850,"Kevin Durant ‘never envisioned’ reaching 20,000 career points",2017-18,http://global.nba.com/news/kevin-durant-never-envisioned-reaching-20000-career-points/,NBA News,Default,Default,Default,0.2439153439153439,0.2439153439153439,LeBron James
2851,Griffin unlikely to play in Clippers-Warriors rematch,2017-18,http://global.nba.com/news/griffin-unlikely-play-clippers-warriors-rematch/,NBA News,Default,Default,Default,0.1312830687830687,0.1312830687830687,Kevin Durant
2852,Green leading Rockets against surging Blazers,2017-18,http://global.nba.com/news/green-leading-rockets-surging-blazers/,NBA News,Default,Default,Default,0.098797968524531,0.098797968524531,James Harden
2853,"Blogtable: Which East, West player deserves an NBA All-Star 2018 voting surge?",2017-18,http://global.nba.com/news/blogtable-east-west-player-deserves-nba-star-2018-voting-surge/,NBA News,Default,Default,Default,0.1754008511617207,0.1754008511617207,Russell Westbrook
2854,Tim Hardaway Jr. participates in full practice with New York Knicks,2017-18,http://global.nba.com/news/tim-hardaway-jr-participates-full-practice-new-york-knicks/,NBA News,Default,Default,Default,0.2466288500771259,0.2466288500771259,Russell Westbrook
2855,"NBA, BMO bring basketball to 600 kids across Canada",2017-18,http://global.nba.com/news/nba-teams-bmo-bring-basketball-communities-across-canada/,NBA News,Default,Default,Default,0.0912337662337662,0.0912337662337662,Russell Westbrook
2856,PRO•LINE Where to Watch: January 10,2017-18,http://global.nba.com/news/pro%e2%80%a2line-watch-january-10/,NBA News,Default,Default,Default,-0.0361111111111111,-0.0361111111111111,Russell Westbrook
2857,Double-doubles by Randle and Ball push Lakers past Kings,2017-18,http://global.nba.com/news/double-doubles-randle-ball-push-lakers-past-kings/,NBA News,Default,Default,Default,0.1641030486268581,0.1641030486268581,Kentavious Caldwell-Pope
2858,Mavericks end three-game skid with home win over Magic,2017-18,http://global.nba.com/news/mavericks-end-three-game-skid-home-win-magic/,NBA News,Default,Default,Default,0.1507575757575757,0.1507575757575757,Harrison Barnes
