Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment
139,Balanced effort leads Warriors over Rockets in battle of heavyweights,2016-17,http://global.nba.com/news/balanced-effort-leads-warriors-over-rockets/,Brian Witt,3514,7145,34578,0.0844320066334991,0.08443200663349913
140,"D’Angelo Russell suffers MCL sprain, calf strain vs. Indiana",2016-17,http://global.nba.com/news/russell-suffers-mcl-sprain-calf-strain/,Joey Ramirez,996,None,None,-0.0409812409812409,-0.040981240981240986
141,Hornets roar past Raptors as Walker has big night,2016-17,http://global.nba.com/news/hornets-roar-past-raptors/,Miguel Ramirez,None,None,None,0.0595171957671957,0.05951719576719575
142,Bulls comeback falls short in road loss to Hawks,2016-17,http://global.nba.com/news/bulls-fall-to-hawks-102-93/,Matt Moreno,1636,None,None,-0.0185323383084577,-0.018532338308457717
143,Nets put up 143 points in rout of Pelicans,2016-17,http://global.nba.com/news/postgame-nets-143-pelicans-114/,Jim Eichenhofer,2565,21361,44563,0.0743755010421677,0.07437550104216771
144,Covington The Latest Hero As Sixers Win Third Straight,2016-17,http://global.nba.com/news/at-the-buzzer-covington-latest-hero-as-sixers-oust-portland-93-92/,Brian Seltzer,780,None,None,0.1678190063904349,0.16781900639043495
145,Celtics reflect on Turner’s impact ahead of return,2016-17,http://global.nba.com/news/cs-reflect-on-turners-impact-ahead-of-return/,Taylor Snow,None,None,None,0.1646580409640111,0.16465804096401113
146,"Leuer likely back, KCP closer; Pistons nearing full strength to mount a charge",2016-17,http://global.nba.com/news/leuer-likely-back-kcp-closer-pistons-nearing-full-strength-to-mount-a-charge/,Keith Langlois,1847,20186,45418,0.1118506493506493,0.11185064935064934
147,Rockets’ confidence driving their success this season,2016-17,http://global.nba.com/news/rockets-confidence-driving-their-success-this-season-2/,NBA News,Default,Default,Default,0.1109696969696969,0.11096969696969693
148,MVP Ladder: Giannis’ Arrival,2016-17,http://global.nba.com/news/mvp-ladder-giannis-arrival/,NBA News,Default,Default,Default,0.1567863679944216,0.15678636799442167
149,Morning Shootaround: LeBron calls Popovich ‘greatest coach of all time’,2016-17,http://global.nba.com/news/shootaround-jan-20-lebron-calls-gregg-popovich-greatest-coach-of-all-time/,NBA News,Default,Default,Default,0.1702056609478485,0.17020566094784853
150,Bulls look to rebound with win against Hawks,2016-17,http://global.nba.com/news/keys-to-the-game-bulls-at-hawks-01-20-17/,Matt Moreno,1636,None,None,0.1738187134502923,0.17381871345029237
151,"Kawhi scores 30 for fifth straight game, downs Nuggets despite Jokic’s career night",2016-17,http://global.nba.com/news/kawhi-scores-30-for-fifth-straight-game-downs-nuggets-despite-jokics-career-high-35/,NBA News,Default,Default,Default,0.0293367346938775,0.02933673469387755
152,"Wall’s Heroics Top Melo’s Scorching Performance, Porzingis’ Return",2016-17,http://global.nba.com/news/walls-heroics-top-melos-scorching-performance-porzingis-return/,NBA News,Default,Default,Default,0.0814180264180264,0.08141802641802642
153,Dragic’s 32 points too much for Mavs to overcome,2016-17,http://global.nba.com/news/dragics-32-points-too-much-for-mavs-to-overcome/,NBA News,Default,Default,Default,0.075,0.07500000000000001
154,LeBron’s near triple-double powers Cavs past Suns,2016-17,http://global.nba.com/news/lebrons-near-triple-double-powers-cavs-past-suns/,NBA News,Default,Default,Default,0.189658292527145,0.18965829252714503
155,NBA All-Star starters announced,2016-17,http://global.nba.com/news/nba-all-star-starters-announced/,NBA News,Default,Default,Default,-0.0220909090909091,-0.0220909090909091
156,Western Conference Heavyweights Collide: Warriors vs. Rockets,2016-17,http://global.nba.com/news/game-preview-rockets-v-warriors-4/,Nick Brazzoni via RotoWire.com,None,None,None,0.0782430213464696,0.07824302134646964
157,NBA collective bargaining agreement officially signed,2016-17,http://global.nba.com/news/nba-collective-bargaining-agreement-officially-signed/,NBA News,Default,Default,Default,0.1363636363636363,0.13636363636363635
158,Rudy Gay Suffers Achilles Tear,2016-17,http://global.nba.com/news/rudy-gay-injury-update-5/,Nikki Nicholson,29,None,None,0.1095238095238095,0.1095238095238095
159,Carmelo Holds The Cards In New York,2016-17,http://global.nba.com/news/carmelo-holds-the-cards-in-new-york/,NBA News,Default,Default,Default,0.1533233362682516,0.1533233362682516
160,"Bullock punches up Pistons offense with 3-point threat, back-door cuts",2016-17,http://global.nba.com/news/bullock-punches-up-pistons-offense-with-3-point-threat-back-door-cuts/,Keith Langlois,1847,20186,45418,0.113285187035187,0.11328518703518703
161,Anthony Davis defensive versatility one reason he’s again contender for NBA blocks title,2016-17,http://global.nba.com/news/anthony-davis-defensive-versatility-one-reason-hes-again-contender-for-nba-blocks-title/,Jim Eichenhofer,2565,21361,44563,0.1287023569023569,0.1287023569023569
162,Cavs Look To Bounce Back vs. Suns,2016-17,http://global.nba.com/news/keybank-five-keys-cavaliers-vs-suns/,Joe Gabriele,492,None,None,0.1346300366300366,0.1346300366300366
163,5 things to know: Knicks seek 2 in a row against surging Wizards at MSG,2016-17,http://global.nba.com/news/5-things-to-know-knicks-seek-2-in-a-row-against-surging-wizards-at-msg/,Jonah Ballow,117,13930,24132,0.0842929292929292,0.08429292929292928
164,James Harden gives game ball to 100-year-old woman,2016-17,http://global.nba.com/news/james-harden-gives-game-ball-to-100-year-old-woman/,NBA News,Default,Default,Default,-0.0613425925925926,-0.06134259259259261
165,Shootaround (Jan. 19) — Rudy Gay’s Season Finished?,2016-17,http://global.nba.com/news/shootaround-jan-19-rudy-gays-season-finished/,NBA News,Default,Default,Default,0.0617237145187455,0.06172371451874557
166,Sacramento Kings fear Rudy Gay tore his left Achilles’ tendon,2016-17,http://global.nba.com/news/537476/,NBA News,Default,Default,Default,0.0490079365079365,0.04900793650793652
167,"Russ Records 21st Triple-Double, But Durant Scores 40 In Warriors Win",2016-17,http://global.nba.com/news/russ-records-21st-triple-double-but-durant-scores-40-in-warriors-win/,NBA News,Default,Default,Default,0.0174382716049382,0.017438271604938268
168,Harden out-duels Giannis as Rockets beat Bucks,2016-17,http://global.nba.com/news/harden-out-duels-giannis-as-rockets-beat-bucks/,NBA News,Default,Default,Default,0.0064863547758284,0.00648635477582845
169,D-Rose goes for 30 as Knicks get needed win in Boston,2016-17,http://global.nba.com/news/d-rose-goes-for-30-as-knicks-get-needed-win-in-boston/,NBA News,Default,Default,Default,0.0686474214191605,0.06864742141916055
170,"Baker’s Dozen: Wiz win 13th in a row at home, best Grizz",2016-17,http://global.nba.com/news/bakers-dozen-wiz-win-13th-in-a-row-at-home/,NBA News,Default,Default,Default,-0.0338744588744588,-0.033874458874458876
171,"Embiid scores 26, comes up with clutch block to help Sixers top Raptors",2016-17,http://global.nba.com/news/embiid-scores-26-comes-up-with-clutch-block-to-help-sixers-top-raptors/,NBA News,Default,Default,Default,0.0587070105820105,0.05870701058201059
172,Report Card: Assessing Warriors at season’s midpoint,2016-17,http://global.nba.com/news/2016-17-midseason-report-card-pacific-division/,NBA News,Default,Default,Default,0.1327042425039662,0.13270424250396629
173,2016-17 Midseason Report Card: Northwest Division,2016-17,http://global.nba.com/news/2016-17-midseason-report-card-northwest-division/,NBA News,Default,Default,Default,0.1852375569993019,0.18523755699930197
174,Report Card: Assessing Spurs at season’s midpoint,2016-17,http://global.nba.com/news/2016-17-midseason-report-card-southwest-division/,NBA News,Default,Default,Default,0.0769407420065314,0.07694074200653148
175,2016-17 Midseason Report Card: Southeast Division,2016-17,http://global.nba.com/news/2016-17-midseason-report-card-atlanta-hawks-2/,NBA News,Default,Default,Default,0.197271333392023,0.19727133339202302
176,Report Card: Assessing Cavaliers at season’s midpoint,2016-17,http://global.nba.com/news/2016-17-midseason-report-cards-central-division/,NBA News,Default,Default,Default,0.1013466947960618,0.10134669479606184
177,2016-17 Midseason Report Cards: Atlantic Division,2016-17,http://global.nba.com/news/2016-17-midseason-report-cards-atlantic-division/,NBA News,Default,Default,Default,0.1694940422185931,0.1694940422185931
178,KAT is improving as the season moves along,2016-17,http://global.nba.com/news/kat-is-improving-as-the-season-moves-along/,Kyle Ratke,1294,None,None,0.0647727272727272,0.06477272727272726
179,"Despite rumors, Melo stresses commitment to NY",2016-17,http://global.nba.com/news/despite-rumors-melo-stresses-commitment-to-ny/,Taylor Snow,None,None,None,0.1131632653061224,0.11316326530612246
180,"Who Should Start For East, West In All-Star Game?",2016-17,http://global.nba.com/news/blogtable-who-should-start-for-east-west-in-all-star-game/,NBA News,Default,Default,Default,0.2054545454545454,0.20545454545454547
181,Blogtable: What can the NBA do to speed up the game?,2016-17,http://global.nba.com/news/blogtable-what-can-the-nba-do-to-speed-up-the-game/,NBA News,Default,Default,Default,-0.0179591049382716,-0.01795910493827161
182,"Harden gets 4th 40-point triple-double of season, Heat get win",2016-17,http://global.nba.com/news/rockets-103-heat-109-game-recap/,Joe Beguiristain,452,None,None,0.1337968555991811,0.1337968555991811
183,Blogtable: What have we learned from Cavs-Warriors in 2016-17?,2016-17,http://global.nba.com/news/blogtable-what-have-we-learned-from-cavs-warriors-in-2016-17/,NBA News,Default,Default,Default,0.1651666666666666,0.16516666666666666
184,Chris Paul: “Everything happens for a reason”,2016-17,http://global.nba.com/news/chris-paul-everything-happens-for-a-reason/,Joseph Ibarra,59,None,None,0.0330637455637455,0.033063745563745556
185,"Jokic follows up career night with 29, Nuggets outlast Lakers",2016-17,http://global.nba.com/news/nuggets-hold-off-late-surge-by-lakers/,dbier,None,None,None,0.009090909090909,0.009090909090909096
186,Chris Paul To Undergo Surgery For Torn Ligament In Left Thumb,2016-17,http://global.nba.com/news/chris-paul-to-undergo-surgery-for-torn-ligament-in-left-thumb/,Joseph Ibarra,59,None,None,0.0654810004810004,0.06548100048100049
187,Cory Joseph Nets Career High In Raps’ Brooklyn Win,2016-17,http://global.nba.com/news/game-rap-raptors-119-nets-109/,JP Lopez,27,None,None,0.0139481481481481,0.013948148148148149
188,Wade’s Birthday Spoiled By Matthews’ 3 Late,2016-17,http://global.nba.com/news/bulls-lose-close-one-to-mavs-99-98/,Matt Moreno,1636,None,None,0.0127635631366974,0.012763563136697458
189,Blazers Speak Up And Shut Up During Film Session After Loss,2016-17,http://global.nba.com/news/players-speak-up-and-shut-up-during-film-session-after-another-embarrassing-loss/,Casey Holdahl,1828,47145,107747,-0.0293035030103995,-0.029303503010399547
190,Dwight Howard is rebounding at a historic level…even for Dwight Howard,2016-17,http://global.nba.com/news/dwight-howard-is-rebounding-at-a-historic-level-even-for-dwight-howard/,Jaryd Wilson,7,None,None,0.1746236878589819,0.17462368785898197
191,Warriors break ground on San Francisco arena with fanfare,2016-17,http://global.nba.com/news/warriors-break-ground-on-san-francisco-arena-with-fanfare/,JANIE McCAULEY | Associated Press,None,None,None,0.2089429450757576,0.2089429450757576
192,Green says Warriors-Cavs is a rivalry,2016-17,http://global.nba.com/news/green-says-warriors-cavs-is-a-rivalry/,NBA News,Default,Default,Default,0.0046973608720596,0.004697360872059667
193,"Pelicans’ Davis suffers hip, thumb injuries",2016-17,http://global.nba.com/news/pelicans-davis-suffers-hip-thumb-injuries/,NBA News,Default,Default,Default,-0.0068340196388976,-0.006834019638897688
194,Anthony cites his loyalty to Knicks,2016-17,http://global.nba.com/news/anthony-cites-his-loyalty-to-knicks/,NBA News,Default,Default,Default,0.133512321012321,0.133512321012321
195,"Warriors downplay rout of Cavs, ending losing streak",2016-17,http://global.nba.com/news/warriors-downplay-rout-of-cavs-ending-losing-streak-2/,NBA News,Default,Default,Default,0.1491600529100528,0.14916005291005285
196,Blake Griffin Producing Remake of ‘White Men Can’t Jump’,2016-17,http://global.nba.com/news/blake-griffin-to-help-produce-remake-of-white-men-cant-jump/,NBA.com Staff,Default,Default,Default,0.0328914141414141,0.03289141414141414
197,Clippers Run Away From Thunder,2016-17,http://global.nba.com/news/thunder-at-la-clippers-game-recap-jan-16-2017/,Nick Gallo,628,None,None,-0.0717432950191571,-0.0717432950191571
198,Jazz Come From Behind Again To Stun Suns,2016-17,http://global.nba.com/news/the-roundup-jazz-106-suns-101/,Matt Payne,846,594,1474,0.0540235493104345,0.05402354931043452
199,Hornets Bounced Again in Boston,2016-17,http://global.nba.com/news/hornets-bounced-again-in-boston/,Miguel Ramirez,None,None,None,0.0490990990990991,0.049099099099099104
200,Warriors win big on MLK Day,2016-17,http://global.nba.com/news/warriors-win-big-on-mlk-day/,Andy Fahey,634,None,None,0.0273262178434592,0.027326217843459226
201,Jokic Nets 30 in Career-High Victory Over Magic,2016-17,http://global.nba.com/news/nikola-nets-30-in-career-high-victory-over-magic/,dbier,None,None,None,0.0984848484848484,0.09848484848484847
202,Pelicans Rally Falls Short In Indianapolis,2016-17,http://global.nba.com/news/postgame-pacers-98-pelicans-95/,Jim Eichenhofer,2565,21361,44563,-0.0554036606668185,-0.05540366066681856
203,Wizards use 3-point barrage to easily top Blazers,2016-17,http://global.nba.com/news/wizards-use-3-point-barrage-to-easily-top-blazers/,NBA News,Default,Default,Default,0.004970238095238,0.004970238095238091
204,Knicks Lose Heart-Breaker On Schroder’s Game-Winner,2016-17,http://global.nba.com/news/knicks-lose-heart-breaker-on-schroders-game-winner/,NBA News,Default,Default,Default,0.1297671840354767,0.1297671840354767
205,"DeRozan, Hayward named Players of the Week",2016-17,http://global.nba.com/news/derozan-hayward-named-players-of-the-week/,NBA News,Default,Default,Default,0.2497430830039525,0.24974308300395257
206,Time for Knicks to trade Melo?,2016-17,http://global.nba.com/news/time-for-knicks-to-trade-melo/,NBA News,Default,Default,Default,-0.0046124510410224,-0.00461245104102247
207,LeBron: Warriors more dangerous than last year,2016-17,http://global.nba.com/news/lebron-warriors-more-dangerous-than-last-year/,NBA News,Default,Default,Default,0.1617535903250188,0.16175359032501888
208,"Lucky Number 20: Westbrook gets triple-double, Thunder beat Kings",2016-17,http://global.nba.com/news/lucky-number-20-westbrook-gets-triple-double-thunder-beat-kings/,NBA News,Default,Default,Default,0.0666666666666666,0.06666666666666667
209,Harden’s 12th triple-double helps Rockets end 2-game skid,2016-17,http://global.nba.com/news/hardens-12th-triple-double-helps-rockets-end-2-game-skid/,NBA News,Default,Default,Default,0.123203653072074,0.12320365307207408
210,McDermott scores career-best 31 to lead Bulls past Grizzlies,2016-17,http://global.nba.com/news/mcdermott-scores-career-best-31-to-lead-bulls-past-grizzlies/,NBA News,Default,Default,Default,0.1136363636363636,0.11363636363636367
211,Raptors devour Knicks in game with starters watching the 4th quarter,2016-17,http://global.nba.com/news/raptors-devour-knicks-in-game-with-starters-watching-the-4th-quarter/,NBA News,Default,Default,Default,0.0924242424242424,0.09242424242424242
212,Mavs’ stingy defense holds Wolves to 87 points in win,2016-17,http://global.nba.com/news/mavs-stingy-defense-holds-wolves-to-87-points-in-win/,NBA News,Default,Default,Default,-0.00625,-0.0062500000000000056
213,Lakers take kid gloves off Russell,2016-17,http://global.nba.com/news/lakers-take-kid-gloves-off-russell/,NBA News,Default,Default,Default,0.0575086805555555,0.05750868055555555
214,No reason for Steph Curry to leave Golden State,2016-17,http://global.nba.com/news/no-reason-for-steph-curry-to-leave-golden-state/,NBA News,Default,Default,Default,0.2445095083487941,0.2445095083487941
