,title,time,url
4261,Report: Warriors ‘perplexed’ by Durant’s offseason battles,"September 21, 2017",http://global.nba.com/news/report-warriors-perplexed-durants-offseason-battles/
4262,Pacers’ Jefferson trims down for 2017-18,"September 21, 2017",http://global.nba.com/news/pacers-jefferson-trims-2017-18/
4263,Adebayo makes good summer impression on Heat,"September 21, 2017",http://global.nba.com/news/adebayo-makes-good-summer-impression-heat/
4264,"Philadelphia 76ers optimistic about Simmons’ play, Joel Embiid extension","September 20, 2017",http://global.nba.com/news/philadelphia-76ers-gm-bryan-colangelo-optimistic-simmons-play-joel-embiid-extension/
4265,Chicago Bulls bring back Doug Collins as special adviser,"September 20, 2017",http://global.nba.com/news/chicago-bulls-bring-back-doug-collins-special-adviser/
4266,Shootaround (Sept. 20) — Celtics’ Brown eager to talk with Irving,"September 20, 2017",http://global.nba.com/news/shootaround-sept-20-celtics-brown-eager-talk-irving/
4267,Shootaround (Sept. 19) — Tyronn Lue not naming Kevin Love as staring center just yet,"September 19, 2017",http://global.nba.com/news/shootaround-sept-19-tyronn-lue-not-naming-kevin-love-staring-center-just-yet/
4268,Reports: Andrew Bogut agrees to one-year deal with Los Angeles Lakers,"September 19, 2017",http://global.nba.com/news/reports-andrew-bogut-agrees-one-year-deal-los-angeles-lakers/
4269,Bryan Colangelo plots deliberate course for promising Philadelphia 76ers,"September 19, 2017",http://global.nba.com/news/bryan-colangelo-plots-deliberate-course-promising-philadelphia-76ers/
4270,Kyrie Irving says he doesn’t care if LeBron James took trade request personally,"September 19, 2017",http://global.nba.com/news/kyrie-irving-says-doesnt-care-lebron-james-took-trade-request-personally/
4271,30 Teams In 30 Days: Golden State Warriors Seem Primed For Another Dominant Season,"September 19, 2017",http://global.nba.com/news/30-teams-30-days-golden-state-warriors-seem-primed-another-dominant-season/
4272,"30 Teams In 30 Days: In Midst Of League Activity, San Antonio Spurs Hold Tight","September 18, 2017",http://global.nba.com/news/30-teams-30-days-midst-league-activity-san-antonio-spurs-hold-tight/
4273,Houston Rockets find way to get better — even after blockbuster Chris Paul trade,"September 18, 2017",http://global.nba.com/news/houston-rockets-find-way-get-better-even-blockbuster-chris-paul-trade/
4274,Shootaround (Sept. 18): Goran Dragic dominates to lift Slovenia to FIBA EuroBasket title,"September 18, 2017",http://global.nba.com/news/shootaround-sept-18-goran-dragic-dominates-lift-slovenia-fiba-eurobasket-title/
4275,Goran Dragic leads Slovenia past Serbia for EuroBasket crown,"September 17, 2017",http://global.nba.com/news/goran-dragic-leads-slovenia-past-serbia-eurobasket-crown/
4276,Report: NBA to vote on draft lottery reform,"September 17, 2017",http://global.nba.com/news/report-nba-vote-draft-lottery-reform/
4277,30 teams in 30 days: Houston Rockets hope title chances get boost with addition of Chris Paul,"September 17, 2017",http://global.nba.com/news/30-teams-30-days-houston-rockets-hope-title-chances-get-boost-addition-chris-paul/
4278,Shootaround: September 16,"September 16, 2017",http://global.nba.com/news/shootaround-september-16/
4279,"30 Teams in 30 Days: despite earning East’s top seed, Boston Celtics execute extreme makeover","September 16, 2017",http://global.nba.com/news/30-teams-30-days-despite-earning-easts-top-seed-boston-celtics-execute-extreme-makeover/
4280,"Nike, NBA unveil innovative new jerseys, gear","September 15, 2017",http://global.nba.com/news/nike-nba-unveil-innovative-new-jerseys-gear/
4281,NBA teams unveil Nike ‘Statement’ edition uniforms,"September 15, 2017",http://global.nba.com/news/nba-teams-unveil-nike-statement-edition-uniforms/
4282,"Erik Spoelstra, Mike D’Antoni share inaugural NBCA Coach of Year Award","September 15, 2017",http://global.nba.com/news/erik-spoelstra-mike-dantoni-share-inaugural-nbca-coach-year-award/
4283,30 Teams in 30 Days: Cleveland Cavaliers,"September 15, 2017",http://global.nba.com/news/30-teams-30-days-despite-changes-cleveland-one-constant-remains-cavaliers/
4284,Reports: NBA veteran Boris Diaw to sign in France,"September 15, 2017",http://global.nba.com/news/reports-nba-veteran-boris-diaw-sign-france/
4285,Shootaround (Sept. 15): What it’s like to guard LeBron James in a pick-up game,"September 15, 2017",http://global.nba.com/news/shootaround-sept-15-like-guard-lebron-james-pick-game/
4286,"Miami Heat, Carnival, Arisons donate $10 million to Irma relief","September 14, 2017",http://global.nba.com/news/miami-heat-carnival-arisons-donate-10-million-irma-relief/
4287,"As summer winds down, players getting motivation from rankings","September 14, 2017",http://global.nba.com/news/summer-winds-players-getting-motivation-rankings/
4288,Ranking some of NBA’s best duos heading into 2017-18 season,"September 14, 2017",http://global.nba.com/news/ranking-nbas-best-duos-heading-2017-18-season/
4289,30 Teams in 30 Days: Blake Griffin now centerpiece in LA,"September 14, 2017",http://global.nba.com/news/30-teams-30-days-blake-griffin-now-centerpiece-la-clippers-roster-makeover/
4290,Gay expects to be ready for Spurs’ training camp,"September 14, 2017",http://global.nba.com/news/gay-expects-ready-spurs-training-camp/
4291,Shootaround (Sept. 14): higher expectations in Philadelphia not concerning 76ers coach Brett Brown,"September 14, 2017",http://global.nba.com/news/shootaround-sept-14-higher-expectations-philadelphia-not-concerning-76ers-coach-brett-brown/
4292,30 Teams in 30 Days: Toronto Raptors’ veteran core ready to roll once again,"September 13, 2017",http://global.nba.com/news/30-teams-30-days-toronto-raptors-veteran-core-ready-roll/
4293,"Daniel Hamilton, Dakari Johnson Bring Smiles at Children’s Hospital","September 13, 2017",http://global.nba.com/news/daniel-hamilton-dakari-johnson-bring-smiles-at-childrens-hospital/
4294,Report: Russell Westbrook signs 10-year extension with Jordan brand,"September 13, 2017",http://global.nba.com/news/report-russell-westbrook-signs-10-year-extension-jordan-brand/
4295,Shootaround (Sept. 13): Draymond Green respects why Kyrie Irving sought trade,"September 13, 2017",http://global.nba.com/news/shootaround-sept-13-draymond-green-respects-kyrie-irving-sought-trade/
4296,Former second-rounders become first priority in Nuggets’ revival,"September 12, 2017",http://global.nba.com/news/former-second-rounders-become-first-priority-nuggets-revival/
4297,Report: Lakers to retire both of Kobe Bryant’s jersey numbers,"September 12, 2017",http://global.nba.com/news/report-lakers-retire-kobe-bryants-jersey-numbers/
4298,Report: Free agent Tony Allen finalizing deal with New Orleans,"September 12, 2017",http://global.nba.com/news/report-free-agent-tony-allen-finalizing-deal-new-orleans/
4299,30 Teams In 30 Days: Jazz regroup after summer shock of Hayward’s departure,"September 12, 2017",http://global.nba.com/news/30-teams-30-days-jazz-regroup-summer-shock-haywards-departure/
4300,Warriors and Rakuten announce new jersey partnership,"September 12, 2017",http://global.nba.com/news/warriors-rakuten-announce-new-jersey-partnership/
4301,Shootaround (Sept. 12): Ray Allen has no ill will toward former Celtics teammates,"September 12, 2017",http://global.nba.com/news/shootaround-sept-12-ray-allen-no-ill-will-toward-former-celtics-teammates/
4302,Remaining free agents face new roster reality on open market,"September 11, 2017",http://global.nba.com/news/remaining-free-agents-face-new-roster-reality-open-market/
4303,"Coming up to a crossroads season, Johnson in line for bigger Pistons role","September 11, 2017",http://global.nba.com/news/coming-crossroads-season-johnson-line-bigger-pistons-role/
4304,"Coming up to a crossroads season, Johnson in line for bigger Pistons role","September 11, 2017",http://global.nba.com/news/coming-up-to-a-crossroads-season-johnson-in-line-for-bigger-pistons-role/
4305,30 Teams in 30 Days: Climbing NBA hierarchy solely on Wizards’ minds now,"September 11, 2017",http://global.nba.com/news/30-teams-30-days-climbing-nba-hierarchy-solely-washington-wizards-minds-now/
4306,Shootaround (Sept. 11): Paul George impressing with offseason work,"September 11, 2017",http://global.nba.com/news/shootaround-sept-11-paul-george-impressing-offseason-work/
4307,30 Teams In 30 Days: Can Thunder find chemistry?,"September 10, 2017",http://global.nba.com/news/30-teams-30-days-can-thunder-find-chemistry/
4308,Jae Crowder will help the Cavaliers on the wing,"September 10, 2017",http://global.nba.com/news/jae-crowder-will-help-cavaliers-wing/
4309,Grant Hill’s intriguing case highlights potential nominees for Hall of Fame class of 2018,"September 9, 2017",http://global.nba.com/news/grant-hills-intriguing-case-highlights-potential-nominees-hall-fame-class-2018/
4310,Pacers family gets together for another reunion as George McGinnis enters Hall of Fame,"September 9, 2017",http://global.nba.com/news/pacers-family-gets-together-another-reunion-george-mcginnis-enters-hall-fame/
4311,"Belinelli, Schröder advance to EuroBasket quarterfinals","September 9, 2017",http://global.nba.com/news/belinelli-schroder-advance-to-eurobasket-quarterfinals/
4312,30 Teams In 30 Days: Rebuild begins in Atlanta,"September 9, 2017",http://global.nba.com/news/30-teams-30-days-rebuild-begins-atlanta/
4313,Tim Duncan pledges to match $1 million for U.S. Virgin Islands relief,"September 9, 2017",http://global.nba.com/news/tim-duncan-pledges-match-1-million-u-s-virgin-islands-relief/
4314,Shootaround (Sep. 9) — Tracy McGrady leads unique group of 2017 Hall of Famers,"September 9, 2017",http://global.nba.com/news/shootaround-september-9/
4315,"Jerry Krause, GM during Chicago Bulls’ dynasty, carved own path to Hall","September 8, 2017",http://global.nba.com/news/jerry-krause-gm-chicago-bulls-dynasty-carved-path-hall/
4316,30 Teams in 30 Days: a new grind in Memphis,"September 8, 2017",http://global.nba.com/news/30-teams-30-days-new-grind-memphis/
4317,Shootaround (Sept. 8) — Dwyane Wade prepared to start season with Chicago Bulls,"September 8, 2017",http://global.nba.com/news/shootaround-sept-8-dwyane-wade-prepared-start-season-chicago-bulls/
4318,2017 Hall Of Fame: Tracy McGrady Was A Special Talent Who Could Do It All On The Court,"September 8, 2017",http://global.nba.com/news/2017-hall-fame-tracy-mcgrady-special-talent-court/
4319,Gasol brothers lead unbeaten Spain to EuroBasket round of 16,"September 7, 2017",http://global.nba.com/news/gasol-brothers-lead-unbeaten-spain-eurobasket-round-16/
4320,Pau Gasol passes Tony Parker to take FIBA EuroBasket’s all-time scoring mark,"September 7, 2017",http://global.nba.com/news/pau-gasol-passes-tony-parker-take-fiba-eurobaskets-time-scoring-mark/
4321,Cavs’ rehab plan for Isaiah Thomas’ hip does not include surgery,"September 7, 2017",http://global.nba.com/news/cleveland-cavaliers-rehab-plan-isaiah-thomas-hip-not-include-surgery/
4322,"30 Teams in 30 Days: With George era over, Pacers hopes center around Turner","September 7, 2017",http://global.nba.com/news/30-teams-30-days-paul-george-era-indiana-pacers-hopes-center-around-myles-turner/
4323,Shootaround (Sep. 7) — Carmelo say he ‘will always be tied to New York’,"September 7, 2017",http://global.nba.com/news/shootaround-september-7/
4324,"Isaiah Thomas opens up about trade, shows love for Boston in letter","September 6, 2017",http://global.nba.com/news/isaiah-thomas-opens-trade-shows-love-boston-letter/
4325,Kings rookie De’Aaron Fox adds to Hurricane Harvey relief efforts,"September 6, 2017",http://global.nba.com/news/kings-rookie-deaaron-fox-adds-to-hurricane-harvey-relief-efforts/
4326,30 Teams In 30 Days: Bucks continue growth plan centered on Giannis,"September 6, 2017",http://global.nba.com/news/30-teams-30-days-bucks-continue-growth-plan-centered-giannis/
4327,Backcourt Breakdown: Optimism for Cavs despite losing Kyrie Irving,"September 6, 2017",http://global.nba.com/news/backcourt-breakdown-optimism-cavs-despite-losing-kyrie-irving/
4328,Shootaround (Sept. 6) — Pistons counting on bounce-back year from Reggie Jackson,"September 6, 2017",http://global.nba.com/news/shootaround-sept-6-pistons-counting-bounce-back-year-reggie-jackson/
4329,"30 Teams in 30 Days: In trading Jimmy Butler, Bulls make youth priority","September 5, 2017",http://global.nba.com/news/30-teams-30-days-trading-jimmy-butler-bulls-make-youth-priority/
4330,"Houston Rockets sold to Tilman Fertitta, reportedly for $2.2 billion","September 5, 2017",http://global.nba.com/news/houston-rockets-sold-tilman-fertitta-reportedly-2-2-billion/
4331,"Shootaround (Sept. 5) — Wade may be interested in Miami, L.A. if bought out","September 5, 2017",http://global.nba.com/news/shootaround-sept-5-wade-may-interested-miami-l-bought/
4332,30 Teams In 30 Days: Blazers aim to build internally,"September 4, 2017",http://global.nba.com/news/30-teams-30-days-blazers-aim-build-internally/
4333,Team USA rallies to win FIBA AmeriCup 2017,"September 4, 2017",http://global.nba.com/news/team-usa-rallies-win-fiba-americup-2017/
4334,"Mega-Trade of Kyrie Irving, Isaiah Thomas doesn’t change much in East","September 4, 2017",http://global.nba.com/news/mega-trade-kyrie-irving-isaiah-thomas-doesnt-change-much-east/
4335,30 Teams In 30 Days: Heat forgo major facelift,"September 3, 2017",http://global.nba.com/news/30-teams-30-days-heat-forgo-major-facelift-hopes-return-playoffs/
4336,Shootaround Sep. 3: Kyrie Irving sees opportunity to grow with Boston Celtics,"September 3, 2017",http://global.nba.com/news/shootaround-sep-3-kyrie-irving-sees-opportunity-grow-boston-celtics/
4337,Bogdanovic Keeps Croatia Undefeated in EuroBasket,"September 2, 2017",http://global.nba.com/news/bogdanovic-keeps-croatia-undefeated-in-eurobasket/
4338,"30 Teams In 30 Days: with Millsap in fold, can Nuggets snag playoff spot?","September 2, 2017",http://global.nba.com/news/30-teams-30-days-millsap-fold-can-nuggets-snag-playoff-spot/
4339,Orlando’s Fournier helps France to impressive win over Greece at EuroBasket,"September 2, 2017",http://global.nba.com/news/orlandos-fournier-helps-france-impressive-win-greece-eurobasket/
4340,Pelicans rookie Frank Jackson out 3-4 months after foot surgery,"September 2, 2017",http://global.nba.com/news/pelicans-rookie-frank-jackson-3-4-months-foot-surgery/
4341,"Shootaround (Sept. 2): ‘Fully committed’ to Cavs, Isaiah Thomas begins rehab","September 2, 2017",http://global.nba.com/news/shootaround-sept-2-fully-committed-cavaliers-isaiah-thomas-begins-rehab/
4342,Kyrie Irving says trade request was about maximizing his potential,"September 1, 2017",http://global.nba.com/news/kyrie-irving-says-trade-request-maximizing-potential/
4343,Bulls acquire Quincy Pondexter and future draft pick from Pelicans,"September 1, 2017",http://global.nba.com/news/bulls-acquire-quincy-pondexter-future-draft-pick-pelicans/
4344,30 Teams in 30 Days: Can Pistons make breakthrough in East?,"September 1, 2017",http://global.nba.com/news/30-teams-30-days-detroit-pistons/
4345,Shootaround: Dan Gilbert reportedly led way in Kyrie Irving trade,"September 1, 2017",http://global.nba.com/news/shootaround-september-1/
4346,"From Julius Erving to Devin Booker, retired Steve Albert recalls top NBA moments","August 31, 2017",http://global.nba.com/news/julius-erving-devin-booker-retired-steve-albert-recalls-top-nba-moments/
4347,Kyrie Irving writes thank you note to city of Cleveland,"August 31, 2017",http://global.nba.com/news/kyrie-irving-writes-thank-note-city-cleveland/
4348,30 Teams in 30 Days: Charlotte Hornets,"August 31, 2017",http://global.nba.com/news/30-teams-30-days-charlotte-hornets-look-bounce-back-year-behind-rookie-malik-monk/
4349,Lakers fined for violating anti-tampering rule,"August 31, 2017",http://global.nba.com/news/lakers-fined-violating-anti-tampering-rule/
4350,"Shootaround (Aug. 31) — lay of land for cleveland cavaliers, boston celtics after mega-trade","August 31, 2017",http://global.nba.com/news/shootaround-aug-31-lay-land-cleveland-cavaliers-boston-celtics-mega-trade/
4351,Three players poised for western conference stardom in 2017-18,"August 30, 2017",http://global.nba.com/news/three-players-poised-western-conference-stardom-2017-18/
4352,"Portland, GM Neil Olshey agree to contract extension","August 30, 2017",http://global.nba.com/news/portland-gm-neil-olshey-agree-contract-extension/
4353,"Shootaround (Aug. 30) — Cavaliers, Celtics reportedly reviewing options in trade","August 30, 2017",http://global.nba.com/news/shootaround-august-30/
4354,30 Teams in 30 Days: DeMarcus Cousins shapes Pelicans outlook,"August 30, 2017",http://global.nba.com/news/30-teams-30-days-new-orleans-pelicans/
4355,"Former champion, Summer League prospect added to fold","August 30, 2017",http://global.nba.com/news/beat-former-champion-summer-league-prospect-added-fold/
4356,Isaiah Thomas: Yet to be given timetable for return,"August 30, 2017",http://global.nba.com/news/isaiah-thomas-yet-given-timetable-return/
4357,"On the Beat | Former Champion, Summer League Prospect Added to Fold","August 30, 2017",http://global.nba.com/news/on-the-beat-former-champion-summer-league-prospect-added-to-fold/
4358,Isaiah Thomas: Yet to be given timetable for return,"August 29, 2017",http://global.nba.com/news/isaiah-thomas-yet-to-be-given-timetable-for-return/
4359,Ten terrific triple-doubles from a season full of them,"August 29, 2017",http://global.nba.com/news/ten-terrific-triple-doubles-season-full/
4360,Kawhi Leonard discovers plenty in offseason trip to China,"August 29, 2017",http://global.nba.com/news/kawhi-leonard-discovers-plenty-offseason-trip-china/
4361,30 Teams in 30 Days: Dennis Smith Jr.’s play key to Mavericks’ future,"August 29, 2017",http://global.nba.com/news/30-teams-30-days-dennis-smith-jr-s-play-key-dallas-mavericks-future/
4362,Bucks to host Boston Celtics for “Return to the MECCA” game on Oct. 26,"August 29, 2017",http://global.nba.com/news/bucks-host-boston-celtics-return-mecca-game-oct-26/
4363,Cavaliers scrap plans for Quicken Loans Arena makeover,"August 29, 2017",http://global.nba.com/news/cavaliers-scrap-plans-quicken-loans-arena-makeover/
4364,"Shootaround (Aug. 29) — Celtics, Cavaliers plot next steps in wake of trade","August 29, 2017",http://global.nba.com/news/shootaround-aug-29-celtics-cavaliers-plot-next-steps-wake-trade/
4365,Houston Rockets owner Leslie Alexander donates $4 million to disaster relief fund,"August 28, 2017",http://global.nba.com/news/houston-rockets-owner-leslie-alexander-donates-4-million-disaster-relief-fund/
4366,Mavericks officially re-sign center Nerlens Noel,"August 28, 2017",http://global.nba.com/news/mavericks-officially-re-sign-center-nerlens-noel/
4367,Three players poised for Eastern Conference stardom in 2017-18,"August 28, 2017",http://global.nba.com/news/three-players-poised-eastern-conference-stardom-2017-18/
4368,Report: Cavaliers seek further compensation after Isaiah Thomas physical,"August 28, 2017",http://global.nba.com/news/report-cavaliers-seek-compensation-isaiah-thomas-physical/
4369,Pelicans forward Solomon Hill out 6-8 months after hamstring surgery,"August 28, 2017",http://global.nba.com/news/pelicans-solomon-hill-6-8-months-hamstring-surgery/
4370,30 Teams In 30 Days: Kings make wholesale changes in quest for stability,"August 28, 2017",http://global.nba.com/news/30-teams-30-days-kings-make-wholesale-changes-quest-stability/
4371,"Shootaround (Aug. 28): Simmons, Fultz discuss goals for rookie seasons","August 28, 2017",http://global.nba.com/news/shootaround-philadelphias-simmons-fultz-discuss-goals-upcoming-season/
4372,Kobe Bryant challenges Giannis Antetokounmpo to win Kia NBA MVP,"August 27, 2017",http://global.nba.com/news/kobe-bryant-challenges-giannis-antetokounmpo-win-kia-nba-mvp/
4373,30 Teams in 30 Days: Timberwolves,"August 27, 2017",http://global.nba.com/news/30-teams-30-days-timberwolves/
4374,Shootaround: August 26,"August 26, 2017",http://global.nba.com/news/shootaround-august-26/
4375,30 Teams In 30 Days: Orlando Magic,"August 25, 2017",http://global.nba.com/news/30-teams-30-days-orlando-magic/
4376,Shootaround: August 25,"August 25, 2017",http://global.nba.com/news/shootaround-august-25/
4377,Kennard’s rookie goal: ‘I just want to make an impact any way I can’,"August 25, 2017",http://global.nba.com/news/kennards-rookie-goal-i-just-want-to-make-an-impact-any-way-i-can/
4378,Summer Dreaming: who will be named Kia MVP in 2017-18?,"August 24, 2017",http://global.nba.com/news/summer-dreaming-will-named-kia-mvp-2017-18/
4379,Spurs officially re-sign Manu Ginobili,"August 24, 2017",http://global.nba.com/news/spurs-officially-re-sign-manu-ginobili/
4380,Indiana Pacers hoping new practice facility becomes selling point,"August 24, 2017",http://global.nba.com/news/indiana-pacers-hoping-new-practice-facility-becomes-selling-point/
4381,Hall of Fame reveals 2017 enshrinement ceremony presenters,"August 24, 2017",http://global.nba.com/news/hall-fame-reveals-2017-enshrinement-ceremony-presenters/
4382,30 Teams in 30 Days: 76ers’ Long Search For Firm Foundation Appears Over,"August 24, 2017",http://global.nba.com/news/30-teams-30-days-76ers-long-search-firm-foundation-appears/
4383,Morning Shootaround: August 24,"August 24, 2017",http://global.nba.com/news/shootaround-august-24/
4384,30 Teams in 30 Days: Offseason moves start Los Angeles Lakers’ franchise facelift,"August 23, 2017",http://global.nba.com/news/30-teams-30-days-offseason-moves-start-los-angeles-lakers-franchise-facelift/
4385,Kyrie Irving to wear No. 11 with Boston Celtics,"August 23, 2017",http://global.nba.com/news/kyrie-irving-wear-no-11-boston-celtics/
4386,Blogtable: How does Kyrie Irving-Isaiah Thomas trade affect LeBron’s future?,"August 23, 2017",http://global.nba.com/news/blogtable-kyrie-irving-isaiah-thomas-trade-effect-lebrons-future/
4387,Blogtable: What grade would you give each team in Kyrie Irving-Isaiah Thomas trade?,"August 23, 2017",http://global.nba.com/news/blogtable-grade-give-team-kyrie-irving-isaiah-thomas-trade/
4388,The top defenders in the NBA today,"August 23, 2017",http://global.nba.com/news/top-defenders-nba-today/
4389,"Numbers To Know: Cleveland Cavaliers, Boston Celtics swap All-Star guards","August 23, 2017",http://global.nba.com/news/numbers-know-cleveland-cavaliers-boston-celtics-swap-star-guards/
4390,Report: Simmons cleared for full basketball activity,"August 23, 2017",http://global.nba.com/news/report-simmons-cleared-full-basketball-activity/
4391,What it took for Cavs to trade Irving,"August 23, 2017",http://global.nba.com/news/took-cavs-trade-irving/
4392,Cavs trade Kyrie Irving to Celtics for package including Isaiah Thomas,"August 22, 2017",http://global.nba.com/news/reports-cavaliers-send-kyrie-irving-celtics-package-including-isaiah-thomas/
4393,Rookie Survey: Dallas Mavericks’ Dennis Smith Jr. stands out from crowd,"August 22, 2017",http://global.nba.com/news/rookie-survey-dallas-mavericks-dennis-smith-jr-stands-crowd/
4394,Summer Dreaming: Who will be named Kia Rookie of the Year in 2017-18?,"August 22, 2017",http://global.nba.com/news/summer-dreaming-will-named-kia-rookie-year-2017-18/
4395,30 Teams in 30 Days: Phoenix Suns opt for continuity as rebuild continues,"August 22, 2017",http://global.nba.com/news/30-teams-30-days-phoenix-suns-opt-continuity-rebuild-continues/
4396,Stopping ball in its tracks a forte for these defensive mavens,"August 22, 2017",http://global.nba.com/news/stopping-ball-tracks-forte-defensive-mavens/
4397,Fellow Rookies Vote Lonzo to Have ‘Best Career’,"August 22, 2017",http://global.nba.com/news/fellow-rookies-vote-lonzo-to-have-best-career/
4398,Shootaround (Aug. 22) — Iverson picking LeBron James for Kia MVP in 2018,"August 22, 2017",http://global.nba.com/news/shootaround-aug-22-iverson-picking-lebron-james-kia-mvp-2018/
4399,"Hornets, Lowe’s partnering to renovate Tuckaseegee Park’s basketball courts as part of Hornets legacy project","August 21, 2017",http://global.nba.com/news/hornets-lowes-partnering-to-renovate-tuckaseegee-parks-basketball-courts-as-part-of-hornets-legacy-project/
4400,Carter named most influential veteran,"August 21, 2017",http://global.nba.com/news/carter-named-most-influential-veteran/
4401,"Orlando’s Nikola Vucevic, Evan Fournier tune up for EuroBasket 2017","August 21, 2017",http://global.nba.com/news/orlandos-nikola-vucevic-evan-fournier-tune-eurobasket-2017/
4402,30 Teams In 30 Days: Brooklyn Nets look to rebuild from ground up,"August 21, 2017",http://global.nba.com/news/30-teams-30-days-brooklyn-nets-look-rebuild-ground/
4403,NBA investigating Lakers amid Paul George tampering allegation,"August 21, 2017",http://global.nba.com/news/nba-investigating-lakers-amid-paul-george-tampering-allegation/
4404,Pistons get a needed jolt of possibility while sacrificing a slice of continuity,"August 21, 2017",http://global.nba.com/news/pistons-get-a-needed-jolt-of-possibility-while-sacrificing-a-slice-of-continuity/
4405,Shootaround (Aug. 21) — Billy Donovan tackling expectations for season head on,"August 21, 2017",http://global.nba.com/news/shootaround-aug-21-billy-donovan-tackling-expectations-season-head/
4406,Howard looking to rewrite his story in Charlotte,"August 20, 2017",http://global.nba.com/news/howard-looking-rewrite-story-charlotte/
4407,"Nikola Vucevic, Evan Fournier Tune Up for EuroBasket 2017","August 19, 2017",http://global.nba.com/news/nikola-vucevic-evan-fournier-tune-up-for-eurobasket-2017/
4408,Giannis Antetokounmpo won’t participate in EuroBasket,"August 19, 2017",http://global.nba.com/news/giannis-antetokounmpo-wont-participate-in-eurobasket/
4409,"Pistons expect newcomers, led by Bradley, to spark competitive surge","August 19, 2017",http://global.nba.com/news/pistons-expect-newcomers-led-bradley-spark-competitive-surge/
4410,Shootaround (Aug. 19) — could Dwyane Wade return to Miami?,"August 19, 2017",http://global.nba.com/news/shootaround-aug-19-dwyane-wade-return-miami/
4411,"Westbrook named MVP, Kawhi named Best Defender by Players Association","August 18, 2017",http://global.nba.com/news/westbrook-named-mvp-kawhi-named-best-defender-players-association/
4412,Retiring 34: Paul Pierce’s top 5 moments in Celtics uniform,"August 18, 2017",http://global.nba.com/news/retiring-34-paul-pierces-top-5-moments-celtics-uniform/
4413,New season’s schedule an overall fairer slate for all involved,"August 18, 2017",http://global.nba.com/news/new-seasons-schedule-overall-fairer-slate-involved/
4414,Boston Celtics to retire Paul Pierce’s No. 34 next season,"August 18, 2017",http://global.nba.com/news/shootaround-aug-18-celtics-retire-pierces-no-34-next-season/
4415,Summer Dreaming: Who will be named Kia Defensive Player of the Year in 2017-18?,"August 17, 2017",http://global.nba.com/news/summer-dreaming-will-named-kia-defensive-player-year-2017-18/
4416,"Kennard as good as SVG hoped (plus) on offense, dispels fears on D","August 17, 2017",http://global.nba.com/news/kennard-as-good-as-svg-hoped-plus-on-offense-dispels-fears-on-d/
4417,Myles Turner throws first pitch at Rangers game,"August 17, 2017",http://global.nba.com/news/myles-turner-throws-first-pitch-at-rangers-game/
4418,Inaugural Slam Dunk Against Lupus Event Hosted by Kenneth Faried Fast Break Its Way to Denver,"August 17, 2017",http://global.nba.com/news/inaugural-slam-dunk-against-lupus-event-hosted-by-kenneth-faried-fast-break-its-way-to-denver/
4419,"Shootaround (Aug. 17) — Wade, Chicago Bulls expected to reach buyout this season","August 17, 2017",http://global.nba.com/news/shootaround-aug-17-wade-chicago-bulls-expected-reach-buyout-season/
4420,Sharpshooting Babbitt appears perfect for Budenholzer’s system,"August 16, 2017",http://global.nba.com/news/sharpshooting-babbitt-appears-perfect-for-budenholzers-system/
4421,Kawhi Leonard to make first-ever visit to China,"August 16, 2017",http://global.nba.com/news/kawhi-leonard-make-first-ever-visit-china/
4422,Assessing NBA’s top two-way players,"August 16, 2017",http://global.nba.com/news/taking-stock-best-best-two-way-players-nba-today/
4423,Shootaround (Aug. 16) — Kristaps Porzingis reportedly “part of future” with Knicks,"August 16, 2017",http://global.nba.com/news/shootaround-aug-16-kristaps-porzingis-reportedly-part-future-new-york-knicks/
4424,Summer Dreaming: who will be named Kia Sixth Man in 2017-18?,"August 15, 2017",http://global.nba.com/news/summer-dreaming-will-named-kia-sixth-man-2017-18/
4425,"NBA heads to the Holy Land to develop talent, promote values","August 15, 2017",http://global.nba.com/news/nba-heads-holy-land-develop-talent-promote-values/
4426,Raptors 905 to Host NBA G League Showcase 2018,"August 15, 2017",http://global.nba.com/news/raptors-905-host-nba-g-league-showcase-2018/
4427,NBA unveils 2017-18 game and broadcast schedules,"August 15, 2017",http://global.nba.com/news/nba-unveils-2017-18-game-broadcast-schedules/
4428,Shootaround (Aug. 15) — How LeBron James’ future is affecting Kyrie Irving trade talks,"August 15, 2017",http://global.nba.com/news/shootaround-august-15/
4429,Required viewing during 2017-18 NBA regular season,"August 14, 2017",http://global.nba.com/news/required-viewing-2017-18-nba-regular-season/
4430,Who’s got next? Forecasting six teams on the rise,"August 14, 2017",http://global.nba.com/news/whos-got-next-forecasting-six-teams-rise/
4431,Shootaround (Aug. 14) — Vlade Divac’s Sacramento rebuild continues,"August 14, 2017",http://global.nba.com/news/shootaround-august-14/
4432,Nuggets’ Jamal Murray discusses trade rumors and upcoming season,"August 13, 2017",http://global.nba.com/news/nuggets-jamal-murray-discusses-trade-rumors-upcoming-season/
4433,How Yogi Ferrell went from undrafted to veteran mentor for Mavericks,"August 13, 2017",http://global.nba.com/news/yogi-ferrell-goes-undrafted-veteran-mentor-dallas-mavericks/
4434,Latest Laker: V.J. Beachem,"August 11, 2017",http://global.nba.com/news/latest-laker-v-j-beachem/
4435,Wojnarowski: Trail Blazers a ‘Sleeper Team’ to Acquire Carmelo Anthony,"August 11, 2017",http://global.nba.com/news/wojnarowski-trail-blazers-a-sleeper-team-to-acquire-carmelo-anthony/
