,Unnamed: 0,title,time,url
2389,2389,Antetokounmpo Paces Bucks Past Pistons,2019-20,http://global.nba.com/news/antetokounmpo-paces-bucks-past-pistons/
2390,2390,Lakers Hold Off Grizzlies To Stay Winning,2019-20,http://global.nba.com/news/lakers-hold-off-grizzlies-to-stay-winning/
2391,2391,Clarkson Leads The Way As Cavs Snap 6-Game Losing Streak,2019-20,http://global.nba.com/news/clarkson-leads-the-way-as-cavs-snap-6-game-losing-streak/
2392,2392,"Richardson’s Hot Hand Leads 76ers Past Butler, Heat",2019-20,http://global.nba.com/news/richardsons-hot-hand-leads-76ers-past-butler-heat/
2393,2393,"Siakam, VanVleet Help Raptors Hold Off Hawks",2019-20,http://global.nba.com/news/siakam-vanvleet-help-raptors-hold-off-hawks/
2394,2394,Spurs Go Back To Winning With Victory Over Knicks,2019-20,http://global.nba.com/news/spurs-go-back-to-winning-with-victory-over-knicks/
2395,2395,"Holiday, Sabonis Help Pacers Edge Magic",2019-20,http://global.nba.com/news/holiday-sabonis-help-pacers-rdge-magic/
2396,2396,"Zach LaVine Sets Bulls 3-Point Record, Hits Game-Winner As Bulls Beat Hornets",2019-20,http://global.nba.com/news/zach-lavine-sets-bulls-3-point-record-hits-game-winner-one-night-after-being-benched/
2397,2397,Cavaliers’ Kevin Love Out Against Trail Blazers With Sore Back,2019-20,http://global.nba.com/news/cavaliers-kevin-love-out-against-trail-blazers-with-sore-back/
2398,2398,Short-Handed Suns Hold On To Beat Timberwolves,2019-20,http://global.nba.com/news/short-handed-suns-hold-on-to-beat-timberwolves/
2399,2399,Lakers’ Rajon Rondo Fined For Unsportsmanlike Contact,2019-20,http://global.nba.com/news/lakers-rajon-rondo-fined-for-unsportsmanlike-contact/
2400,2400,NBA Fines Patrick Beverley For Flopping,2019-20,http://global.nba.com/news/nba-fines-patrick-beverley-for-flopping/
2401,2401,Leonard Hits Winner To Lift Clippers Over Rockets,2019-20,http://global.nba.com/news/leonard-hits-winner-to-lift-clippers-over-rockets/
2402,2402,Nuggets Ride Strong First Half In Win vs. Celtics,2019-20,http://global.nba.com/news/jokic-stuffs-stat-sheet-as-nuggets-beat-celtics/
2403,2403,Jazz Hold On To Beat Undermanned Warriors At Home,2019-20,http://global.nba.com/news/jazz-hold-on-to-beat-undermanned-warriors-at-home/
2404,2404,Kyrie Irving Will Miss Next Three Nets Games With Shoulder Injury,2019-20,http://global.nba.com/news/kyrie-irving-will-miss-next-three-nets-games-with-shoulder-injury/
2405,2405,Lakers Withstand Late Thunder Rally For Road Win,2019-20,http://global.nba.com/news/lakers-withstand-late-thunder-rally-for-road-win/
2406,2406,"Doncic Rolls With Nowitzki Watching, Mavs Rout Cavs",2019-20,http://global.nba.com/news/doncic-rolls-with-nowitzki-watching-mavs-rout-cavs/
2407,2407,Butler Scores 27 PTS In Win Against Former Team,2019-20,http://global.nba.com/news/butler-scores-27-pts-in-win-against-former-team/
2408,2408,"Harris, 76ers Send Spurs To 8th Straight Defeat",2019-20,http://global.nba.com/news/harris-76ers-send-spurs-to-8th-straight-defeat/
2409,2409,Spencer Dinwiddie Helps Nets Take Down Kings,2019-20,http://global.nba.com/news/spencer-dinwiddie-helps-nets-take-down-kings/
2410,2410,Kemba Walker Exits Celtics Game With Apparent Head Injury,2019-20,http://global.nba.com/news/kemba-walker-exits-celtics-game-with-apparent-neck-injury/
2411,2411,"Beal, Bryant Rally Wizards To Win Over Hornets",2019-20,http://global.nba.com/news/beal-bryant-rally-wizards-to-win-over-hornets/
2412,2412,"Pistons Score 76 In First Half, Rout Hawks At Home",2019-20,http://global.nba.com/news/pistons-score-76-in-first-half-rout-hawks-at-home/
2413,2413,MVP Ladder: Luka Doncic’s Play Generates His MVP Hype,2019-20,http://global.nba.com/news/mvp-ladder-luka-doncics-play-generates-his-mvp-hype/
2414,2414,5 NBA Things To Know For 22 November,2019-20,http://global.nba.com/news/5-nba-things-to-know-for-22-november/
2415,2415,Charlotte Hornets Unveil City Edition Uniforms,2019-20,http://global.nba.com/news/charlotte-hornets-unveil-city-edition-uniforms/
2416,2416,Brooklyn Nets Unveil 2019-20 City Edition Uniform,2019-20,http://global.nba.com/news/brooklyn-nets-unveil-2019-20-city-edition-uniform/
2417,2417,"Ingram, Holiday And Redick Lead Pelicans Past Suns 124-121",2019-20,http://global.nba.com/news/ingram-holiday-and-redick-lead-pelicans-past-suns-124-121/
2418,2418,"Wat Misaka, First Player Of Japanese Descent, Dies At 95",2019-20,http://global.nba.com/news/wat-misaka-first-player-of-japanese-descent-dies-at-95/
2419,2419,Bucks Beat Trail Blazers 137-129 Behind Antetokounmpo’s Triple-Double,2019-20,http://global.nba.com/news/bucks-beat-trail-blazers-137-129-behind-antetokounmps-triple-double/
2420,2420,The Bucks’ Band Of Brothers,2019-20,http://global.nba.com/news/the-bucks-band-of-brothers/
2421,2421,Pacers Release New City Edition Uniforms,2019-20,http://global.nba.com/news/pacers-release-new-city-edition-uniforms/
2422,2422,Celtics Unveil City Edition Uniforms,2019-20,http://global.nba.com/news/celtics-unveil-city-edition-uniforms/
2423,2423,Report: Nikola Vucevic (Ankle) To Be Re-Evaluated In 7-10 Days,2019-20,http://global.nba.com/news/report-nikola-vucevic-ankle-to-miss-at-least-4-weeks/
2424,2424,Rookie Ladder: Kendrick Nunn (And Others) Rising The Ranks,2019-20,http://global.nba.com/news/rookie-ladder-kendrick-nunn-and-others-rising-the-ranks/
2425,2425,The 10 Best Brother Acts In NBA History,2019-20,http://global.nba.com/news/the-10-best-brother-acts-in-nba-history/
2426,2426,Cavs Unveil New City Edition Uniforms And Court,2019-20,http://global.nba.com/news/cavs-unveil-new-city-edition-uniforms-and-court/
2427,2427,3 NBA Things To Know For 21 November,2019-20,http://global.nba.com/news/3-nba-things-to-know-for-21-november/
2428,2428,Luol Deng Honored By Bulls At Halftime vs. Pistons,2019-20,http://global.nba.com/news/luol-deng-honored-by-bulls-at-halftime-vs-pistons/
2429,2429,Spurs’ Losing Streak Puts Playoff Run At Risk,2019-20,http://global.nba.com/news/spurs-losing-streak-puts-playoff-run-at-risk/
2430,2430,"Jokic, Nuggets Bottle Up Harden And Rockets In 105-95 Win",2019-20,http://global.nba.com/news/jokic-nuggets-bottle-up-harden-and-rockets-in-105-95-win/
2431,2431,"Bogdanovic Scores 30 Points, Jazz Beat T-Wolves 103-95",2019-20,http://global.nba.com/news/bogdanovic-scores-30-points-jazz-beat-t-wolves-103-95/
2432,2432,"Markkanen, Satoransky Pace Bulls To 109-89 Win Over Pistons",2019-20,http://global.nba.com/news/markkanen-satoransky-pace-bulls-to-109-89-win-over-pistons/
2433,2433,"Doncic Has 33 First-Half Points, Mavs Beat Warriors 142-94",2019-20,http://global.nba.com/news/doncic-has-33-first-half-points-mavs-beat-warriors-142-94/
2434,2434,"Fred VanVleet Scores 24 Points, Raptors Beat Magic 113-97",2019-20,http://global.nba.com/news/fred-vanvleet-scores-24-points-raptors-beat-magic-113-97/
2435,2435,Robinson’s Record Night Helps Heat Beat Cavs 124-100,2019-20,http://global.nba.com/news/robinsons-record-night-helps-heat-beat-cavs-124-100/
2436,2436,Allen Leads Nets To 101-91 Victory Over Hornets,2019-20,http://global.nba.com/news/allen-leads-nets-to-101-91-victory-over-hornets/
2437,2437,"Antetokounmpo, Bledsoe Spark Bucks To Win Over Hawks",2019-20,http://global.nba.com/news/antetokounmpo-bledsoe-spark-bucks-to-win-over-hawks/
2438,2438,"Embiid, Simmons Power 76ers To 109-104 Victory Over Knicks",2019-20,http://global.nba.com/news/embiid-simmons-power-76ers-to-109-104-victory-over-knicks/
2439,2439,Seven Score In Double Figures As Wizards Defeat Spurs 138-132,2019-20,http://global.nba.com/news/beals-33-help-wizards-defeat-spurs-138-132/
2440,2440,Detroit Pistons Reveal New ‘Motor City’ City Edition Uniforms,2019-20,http://global.nba.com/news/detroit-pistons-reveal-new-motor-city-city-edition-uniforms/
2441,2441,Bulls’ Otto Porter Jr. Out 2 Weeks With Bone Bruise In Foot,2019-20,http://global.nba.com/news/bulls-otto-porter-jr-out-2-weeks-with-bone-bruise-in-foot/
2442,2442,Trail Blazers Waive Veteran Pau Gasol,2019-20,http://global.nba.com/news/trail-blazers-waive-veteran-pau-gasol/
2443,2443,"Kawhi, PG Set To Play Together For 1st Time This Season",2019-20,http://global.nba.com/news/kawhi-pg-set-to-play-together-for-1st-time-this-season/
2444,2444,Igor Kokoskov Named Serbian National Team Head Coach,2019-20,http://global.nba.com/news/igor-kokoskov-named-serbian-national-team-head-coach/
2445,2445,Kings Unveil New Red City Edition Uniforms,2019-20,http://global.nba.com/news/kings-unveil-new-red-city-edition-uniforms/
2446,2446,The Q&A: J.J. Barea On Twilight Of His Career,2019-20,http://global.nba.com/news/the-qa-j-j-barea-on-twilight-of-his-career/
2447,2447,6 NBA Things To Know For 20 November,2019-20,http://global.nba.com/news/6-nba-things-to-know-for-20-november/
2448,2448,Bucks Unveil New ‘Cream City’ Uniforms,2019-20,http://global.nba.com/news/bucks-unveil-new-cream-city-uniforms/
2449,2449,Wolves Unveil City Edition Uniforms Showcasing The Twin Cities,2019-20,http://global.nba.com/news/wolves-unveil-city-edition-uniforms-showcasing-the-twin-cities/
2450,2450,Nuggets New City Edition Uniforms Reps Denver’s Uniqueness,2019-20,http://global.nba.com/news/nuggets-new-city-edition-uniforms-reps-denvers-uniqueness/
2451,2451,Sixers Unveil New City Edition Uniforms,2019-20,http://global.nba.com/news/sixers-unveil-new-city-edition-uniforms/
2452,2452,Carmelo Anthony Takes New Outlook With New Team,2019-20,http://global.nba.com/news/carmelo-anthony-takes-new-outlook-with-new-team/
2453,2453,Kyrie Irving (Shoulder) To Miss 3rd Straight Game,2019-20,http://global.nba.com/news/kyrie-irving-shoulder-to-miss-3rd-straight-game/
2454,2454,LeBron James Becomes First Player In NBA History With Triple-Doubles vs. 30 Teams,2019-20,http://global.nba.com/news/lebron-james-becomes-first-player-in-nba-history-with-triple-doubles-vs-30-teams/
2455,2455,"LeBron Sets Triple-Double Mark, Lakers Hold Off Thunder 112-107",2019-20,http://global.nba.com/news/lebron-sets-triple-double-mark-lakers-hold-off-thunder-112-107/
2456,2456,"Bogdanovic Makes Seven 3s, Kings Hold Off Suns 120-116",2019-20,http://global.nba.com/news/bogdanovic-makes-7-3s-kings-hold-off-suns-120-116/
2457,2457,Burks Scores 29 As Warriors End Skid With Win Over Grizzlies,2019-20,http://global.nba.com/news/burks-scores-29-as-warriors-end-skid-with-win-over-grizzlies/
2458,2458,Six Score In Double Figures As Pelicans Top Trail Blazers In Anthony’s Debut,2019-20,http://global.nba.com/news/six-score-in-double-figures-as-pelicans-top-trail-blazers-in-anthonys-debut/
2459,2459,Mavs Launch New City Edition Uniform Inspired By Art+ Basketball,2019-20,http://global.nba.com/news/mavs-launch-new-city-edition-uniform-inspired-by-art-basketball/
2460,2460,Kia MVP Ladder Mailbag: Do Lakers’ Stars Deserve More Praise?,2019-20,http://global.nba.com/news/kia-mvp-ladder-mailbag-do-lakers-stars-deserve-more-praise/
2461,2461,4 Things To Know For 19 November,2019-20,http://global.nba.com/news/2302704/
2462,2462,Carmelo Anthony Ready For ‘Perfect Opportunity’ With Trail Blazers,2019-20,http://global.nba.com/news/carmelo-anthony-ready-for-perfect-opportunity-with-trail-blazers-2/
2463,2463,Houston Rockets Unveil NASA-Inspired City Edition Uniform,2019-20,http://global.nba.com/news/houston-rockets-unveil-nasa-inspired-city-edition-uniform-2/
2464,2464,Luka Doncic Becomes 2nd Youngest To Post 40-Point Triple-Double,2019-20,http://global.nba.com/news/luka-doncic-becomes-2nd-youngest-to-post-40-point-triple-double/
2465,2465,George’s 3 Helps Clippers Edge Thunder 90-88,2019-20,http://global.nba.com/news/georges-3-helps-clippers-edge-thunder-90-88/
2466,2466,"Towns Hits 7 3-Pointers, Wolves Beat Jazz Without Wiggins",2019-20,http://global.nba.com/news/towns-hits-7-3-pointers-wolves-beat-jazz-without-wiggins/
2467,2467,Starters Lead Celtics To 99-85 Win Over Suns,2019-20,http://global.nba.com/news/starters-lead-celtics-to-99-85-win-over-suns/
2468,2468,"Doncic Scores 42 In Triple-Double, Mavs Top Spurs 117-110",2019-20,http://global.nba.com/news/doncic-scores-42-in-triple-double-mavs-top-spurs-117-110/
2469,2469,"Harden, Westbrook Help Rockets Defeat Trail Blazers 132-108",2019-20,http://global.nba.com/news/harden-westbrook-help-rockets-defeat-trail-blazers-132-108/
2470,2470,Antetokounmpo Scores 33 As Bucks Beat Bulls 115-101,2019-20,http://global.nba.com/news/antetokounmpo-scores-33-as-bucks-beat-bulls-115-101/
2471,2471,"Anunoby Scores Career-High 24, Raptors Beat Hornets 132-96",2019-20,http://global.nba.com/news/anonoby-scores-career-high-24-raptors-beat-hornets-132-96/
2472,2472,"Holiday, Sabonis Lead Pacers To 115-86 Win Over Nets",2019-20,http://global.nba.com/news/holiday-sabonis-lead-pacers-to-115-86-win-over-nets/
2473,2473,"Randle, Morris Guide Knicks Over Cavs 123-105",2019-20,http://global.nba.com/news/randle-morris-guide-knicks-over-cavs-123-105/
2474,2474,Buddy Hield Fined For Kicking Ball Into Stands,2019-20,http://global.nba.com/news/buddy-hield-fined-for-kicking-ball-into-stands/
2475,2475,Report: Kawhi Leonard To Miss 3rd Straight Game,2019-20,http://global.nba.com/news/report-kawhi-leonard-to-miss-3rd-straight-game/
2476,2476,"Harden, Vucevic Named Week 5 Players Of The Week",2019-20,http://global.nba.com/news/harden-vucevic-named-week-5-players-of-the-week/
2477,2477,"Power Rankings, Week 5: Lakers Are Pushing Full Speed Ahead",2019-20,http://global.nba.com/news/power-rankings-week-5-lakers-are-pushing-full-speed-ahead/
2478,2478,Five 1-On-1 Matchups To Watch This Week: Karl-Anthony Towns vs. Rudy Gobert,2019-20,http://global.nba.com/news/five-1-on-1-matchups-to-watch-this-week-karl-anthony-towns-vs-rudy-gobert/
2479,2479,5 NBA Things To Know For 18 November,2019-20,http://global.nba.com/news/5-nba-things-to-know-for-18-november/
2480,2480,"LeBron, Lakers Put On Show For Kobe Bryant In Win",2019-20,http://global.nba.com/news/lebron-lakers-put-on-show-for-kobe-bryant-in-win/
2481,2481,"Redick, Holiday Help Pelicans Top Warriors 108-100",2019-20,http://global.nba.com/news/redick-holiday-help-pelicans-top-warriors-108-100/
2482,2482,"Vucevic, Fournier Help Magic Hold Off Wizards, 125-121",2019-20,http://global.nba.com/news/vucevic-fournier-help-magic-hold-off-wizards-125-121/
2483,2483,Murray Scores 39 As Nuggets Defeat Grizzlies 131-114,2019-20,http://global.nba.com/news/murray-scores-39-as-nuggets-defeat-grizzlies-131-114/
2484,2484,Kings Snap Celtics’ 10-Game Win Streak With 100-99 Victory,2019-20,http://global.nba.com/news/kings-snap-celtics-10-game-win-streak-with-100-99-victory/
2485,2485,"Harris, Embiid Lead 76ers To 114-95 Win Over Cavaliers",2019-20,http://global.nba.com/news/harris-embiid-lead-76ers-to-114-95-win-over-cavaliers/
2486,2486,Trail Blazers Beat Spurs 121-116 With Late Rally,2019-20,http://global.nba.com/news/trail-blazers-beat-spurs-121-116-with-late-rally/
2487,2487,"Harden Scores 49 Points, Rockets Beat Timberwolves 125-105",2019-20,http://global.nba.com/news/harden-scores-49-points-rockets-beat-timberwolves-125-105/
2488,2488,"Heat Stay Perfect At Home, Beat Pelicans 109-94",2019-20,http://global.nba.com/news/heat-stay-perfect-at-home-beat-pelicans-109-94/
2489,2489,Rockets’ Eric Gordon Out 6 Weeks After Right Knee Surgery,2019-20,http://global.nba.com/news/report-rockets-eric-gordon-may-need-knee-surgery/
2490,2490,"Gallinari, Paul Lead Thunder Past 76ers 127-119 In OT",2019-20,http://global.nba.com/news/gallinari-paul-lead-thunder-past-76ers-127-119-in-ot/
2491,2491,Beal Scores 44 Again As Wizards Beat Timberwolves 137-116,2019-20,http://global.nba.com/news/beal-scores-44-again-as-wizards-beat-timberwolves-137-116/
2492,2492,Harden’s 44 Points Lead Rockets Over Pacers 111-102,2019-20,http://global.nba.com/news/hardens-44-points-lead-rockets-over-pacers-111-102/
2493,2493,"Fournier, Magic Hand Spurs 4th Straight Loss, 111-109",2019-20,http://global.nba.com/news/fournier-magic-hand-spurs-4th-straight-loss-111-109/
2494,2494,"Malik Monk Hits 3 At Buzzer, Hornets Beat Pistons 109-106",2019-20,http://global.nba.com/news/malik-monk-hits-3-at-buzzer-hornets-beat-pistons-109-106/
2495,2495,Lakers’ Avery Bradley (Right Leg) Out 1-2 Weeks,2019-20,http://global.nba.com/news/lakers-avery-bradley-right-leg-out-1-2-weeks/
2496,2496,Friday’s Notebook: Donovan Mitchell’s Mid-Range Game In Tune,2019-20,http://global.nba.com/news/fridays-notebook-donovan-mitchells-mid-range-game-in-tune/
2497,2497,5 NBA Things To Know For 15 November,2019-20,http://global.nba.com/news/5-nba-things-to-know-for-15-november/
2498,2498,MVP Ladder: Two Trophies Can Unlock NBA Immortality,2019-20,http://global.nba.com/news/mvp-ladder-two-trophies-can-unlock-nba-immortality/
2499,2499,Balanced Effort Helps Nuggets Rally Past Nets 101-93,2019-20,http://global.nba.com/news/balanced-effort-helps-nuggets-rally-past-nets-101-93/
2500,2500,"Suns Continue Strong Start To Season, Beat Hawks 128-112",2019-20,http://global.nba.com/news/suns-continue-strong-start-to-season-beat-hawks-128-112/
2501,2501,"Knicks Spoil Porzingis’ Return To New York, Win 106-103",2019-20,http://global.nba.com/news/knicks-spoil-porzingis-return-to-new-york-win-106-103/
2502,2502,Giannis Drops 30-Plus Again To Lead Bucks Past Bulls 124-115,2019-20,http://global.nba.com/news/giannis-drops-30-plus-again-to-lead-bucks-past-bulls-124-115/
2503,2503,Holiday’s 36 Points Push Pelicans Past Clippers 132-127,2019-20,http://global.nba.com/news/holidays-36-points-push-pelicans-past-clippers-132-127/
2504,2504,Carmelo Anthony Signs One-Year Deal With Blazers,2019-20,http://global.nba.com/news/report-carmelo-anthony-to-sign-with-blazers/
2505,2505,"Heat Never Trail, Get Past Cavaliers 108-97",2019-20,http://global.nba.com/news/heat-never-trail-get-past-cavaliers-108-97/
2506,2506,Hawks’ Kevin Huerter Out 2 Weeks With Shoulder Injury,2019-20,http://global.nba.com/news/hawks-kevin-huerter-out-2-weeks-with-shoulder-injury/
2507,2507,Paul George To Make Season Debut vs. Pelicans,2019-20,http://global.nba.com/news/paul-george-to-make-season-debut-vs-pelicans/
2508,2508,Rockets’ 12-Game Stretch Could Tell Us Who They Really Are,2019-20,http://global.nba.com/news/rockets-12-game-stretch-could-tell-us-who-they-really-are/
2509,2509,Nets’ Caris LeVert Out Indefinitely After Having Thumb Surgery,2019-20,http://global.nba.com/news/nets-caris-levert-out-indefinitely-after-having-thumb-surgery/
2510,2510,Kia Rookie Ladder: Coby White Delivers Eye-Popping Performance,2019-20,http://global.nba.com/news/kia-rookie-ladder-coby-white-delivers-eye-popping-performance/
2511,2511,Kristaps Porzingis Still Lives Outside The Paint,2019-20,http://global.nba.com/news/kristaps-porzingis-still-lives-outside-the-paint/
2512,2512,5 Things To Know For 14 November,2019-20,http://global.nba.com/news/5-things-to-know-for-14-november/
2513,2513,Wild Finish In Houston As Austin Rivers Eggs On Father’s Ejection,2019-20,http://global.nba.com/news/wild-finish-in-houston-as-austin-rivers-eggs-on-fathers-ejection/
2514,2514,NBA 2K League To Host First Qualifying Event In Europe,2019-20,http://global.nba.com/news/nba-2k-league-to-host-first-qualifying-event-in-europe/
2515,2515,Reports: Clippers’ Paul George Set To Make Debut This Week,2019-20,http://global.nba.com/news/report-clippers-paul-george-set-to-make-season-debut-thursday/
2516,2516,Lakers Beat Warriors 120-94 Without Davis To Improve To 9-2,2019-20,http://global.nba.com/news/lakers-beat-warriors-120-94-without-davis-to-improve-to-9-2/
2517,2517,"Siakam, VanVleet Lead Raptors Past Trail Blazers 114-106",2019-20,http://global.nba.com/news/siakam-vanvleet-lead-raptors-past-trail-blazers-114-106/
2518,2518,"Towns, Wiggins Lead Wolves To 129-114 Win Against Spurs",2019-20,http://global.nba.com/news/towns-wiggins-lead-wolves-to-129-114-win-against-spurs/
2519,2519,Anthony Davis Out Against Warriors,2019-20,http://global.nba.com/news/anthony-davis-out-against-warriors/
2520,2520,"Harden Continues Scoring Tear, Rockets Beat Clippers 102-93",2019-20,http://global.nba.com/news/harden-continues-scoring-tear-rockets-beat-clippers-102-93/
2521,2521,Celtics Beat Wizards 140-133 Despite 44 Points From Beal,2019-20,http://global.nba.com/news/celtics-beat-wizards-140-133-despite-44-points-from-beal/
2522,2522,Big 4th Quarter Sends Magic Past 76ers 112-97,2019-20,http://global.nba.com/news/big-4th-quarter-sends-magic-past-76ers-112-97/
2523,2523,Ja Morant Lifts Grizzlies Past Hornets With Late Layup,2019-20,http://global.nba.com/news/ja-morant-lifts-grizzlies-past-hornets-with-late-layup/
2524,2524,Gordon Hayward Opens Up About Latest Injury,2019-20,http://global.nba.com/news/gordon-hayward-opens-up-about-latest-injury/
2525,2525,Kristaps Porzingis Ready For Return To Madison Square Garden,2019-20,http://global.nba.com/news/kristaps-porzingis-ready-for-return-to-madison-square-garden/
2526,2526,76ers Center Joel Embiid Out vs. Magic,2019-20,http://global.nba.com/news/76ers-center-joel-embiid-out-vs-magic/
2527,2527,Nets Sign Veteran Guard Iman Shumpert,2019-20,http://global.nba.com/news/report-nets-to-sign-veteran-iman-shumpert/
2528,2528,5 NBA Things To Know For 13 November,2019-20,http://global.nba.com/news/5-nba-things-to-know-for-13-november/
2529,2529,Report: Anthony Davis Expected To Miss Game vs. Warriors,2019-20,http://global.nba.com/news/anthony-davis-injures-ribs-status-uncertain-for-warriors-game/
2530,2530,Fox-Less Kings Beat Slumping Trail Blazers 107-99,2019-20,http://global.nba.com/news/fox-less-kings-beat-slumping-trail-blazers-107-99/
2531,2531,Jazz Rally For 119-114 Win Over Nets,2019-20,http://global.nba.com/news/jazz-rally-for-119-114-win-over-nets/
2532,2532,Young Scores Season-High 42 As Hawks Beat Nuggets 125-121,2019-20,http://global.nba.com/news/young-scores-season-high-42-as-hawks-beat-nuggets-125-121/
2533,2533,Lakers Pull Away With Late 3-Pointers To Beat Suns 123-115,2019-20,http://global.nba.com/news/lakers-pull-away-with-late-3-pointers-to-beat-suns-123-115/
2534,2534,White Shines Late As Bulls Beat Knicks 120-102,2019-20,http://global.nba.com/news/white-shines-late-as-bulls-beat-knicks-120-102/
2535,2535,"Butler Scores 20, Heat Hang On To Beat Pistons 117-108",2019-20,http://global.nba.com/news/butler-scores-20-heat-hang-on-to-beat-pistons-117-108/
2536,2536,76ers Come Back To Top Cavaliers 98-97 In Simmons’ Return To Lineup,2019-20,http://global.nba.com/news/76ers-come-back-to-top-cavaliers-98-97-in-simmons-return-to-lineup/
2537,2537,"Starters Shine As Pacers Cruise Past Thunder, 111-85",2019-20,http://global.nba.com/news/starters-shine-as-pacers-cruise-past-thunder-111-85/
2538,2538,Report: Victor Oladipo Could Return In Late January,2019-20,http://global.nba.com/news/victor-oladipo-to-practice-with-pacers-g-league-affiliate/
2539,2539,Khris Middleton To Miss 3-4 Weeks With Left Thigh Contusion,2019-20,http://global.nba.com/news/khris-middleton-exits-bucks-thunder-with-left-thigh-contusion/
2540,2540,21 Active Stars Who Should Have Their Jersey Retired,2019-20,http://global.nba.com/news/21-active-stars-who-should-have-their-jersey-retired/
2541,2541,The Q&A: Brett Brown On His Time With The 76ers,2019-20,http://global.nba.com/news/the-qa-brett-brown-on-his-time-with-the-76ers/
2542,2542,Clippers Show Resolve As Paul George Nears Return,2019-20,http://global.nba.com/news/clippers-show-resolve-as-paul-george-nears-return/
2543,2543,Kia MVP Ladder Mailbag: Where Are Luka Doncic And Pascal Siakam?,2019-20,http://global.nba.com/news/kia-mvp-ladder-mailbag-where-are-luka-doncic-and-pascal-siakam/
2544,2544,7 NBA Things To Know For 12 November,2019-20,http://global.nba.com/news/7-nba-things-to-know-for-12-november/
2545,2545,Curry ‘Definitely’ Expects To Return This Season,2019-20,http://global.nba.com/news/curry-definitely-expects-to-return-this-season-2/
2546,2546,Harden Scores 39 Points As Rockets Beat Pelicans 122-116,2019-20,http://global.nba.com/news/harden-scores-39-points-as-rockets-beat-pelicans-122-116/
2547,2547,"Jackson, Grizzlies Spoil Parker’s Night, Beat Spurs 113-109",2019-20,http://global.nba.com/news/jackson-grizzlies-spoil-parkers-night-beat-spurs-113-109/
2548,2548,"Walker Gets Hot Late, Scores 29 As Celtics Beat Mavs 116-106",2019-20,http://global.nba.com/news/walker-gets-hot-late-scores-29-as-celtics-beat-mavs-116-106/
2549,2549,"Timberwolves Beat Pistons 120-114, Spoiling Griffin’s Return",2019-20,http://global.nba.com/news/timberwolves-beat-pistons-120-114-spoiling-griffins-return/
2550,2550,Sacramento’s De’Aaron Fox Out 3-4 Weeks With Sprained Ankle,2019-20,http://global.nba.com/news/sacramentos-deaaron-fox-out-3-4-weeks-with-sprained-ankle/
2551,2551,"Gordon Hayward Has Surgery On Hand, Out Roughly 6 Weeks",2019-20,http://global.nba.com/news/celtics-gordon-hayward-exits-with-fractured-left-hand/
2552,2552,"Siakam, Harden Named NBA Players Of The Week For Week 3",2019-20,http://global.nba.com/news/siakam-harden-named-nba-players-of-the-week-for-week-3/
2553,2553,Warriors’ Draymond Green Says He’s Ready To Return Tonight,2019-20,http://global.nba.com/news/warriors-draymond-green-says-hes-ready-to-return-tonight/
2554,2554,"Power Rankings, Week 4: Celtics Grab No. 1 Spot.",2019-20,http://global.nba.com/news/power-rankings-week-4-celtics-grab-no-1-spot/
2555,2555,6 NBA Things To Know For 11 November,2019-20,http://global.nba.com/news/6-nba-things-to-know-for-11-november/
2556,2556,Leonard vs. Siakam Headline Five 1-on-1 Matchups To Watch This Week,2019-20,http://global.nba.com/news/leonard-vs-siakam-headline-five-1-on-1-matchups-to-watch-this-week/
2557,2557,9 Signature Moments From Tony Parker’s Career,2019-20,http://global.nba.com/news/9-signature-moments-from-tony-parkers-career/
2558,2558,Raptors End Lakers’ 7-Game Winning Streak In 113-104 Victory,2019-20,http://global.nba.com/news/raptors-end-lakers-7-game-winning-streak-in-113-104-victory/
2559,2559,Trail Blazers Outlast Hawks In Overtime 124-113,2019-20,http://global.nba.com/news/trail-blazers-outlast-hawks-in-overtime-124-113/
2560,2560,Devin Booker Scores 27 Points As Suns Cruise Past Nets,2019-20,http://global.nba.com/news/devin-booker-scores-27-points-as-suns-cruise-past-nets/
2561,2561,"Sexton Scores 31, Cavaliers Beat Knicks 108-87",2019-20,http://global.nba.com/news/sexton-scores-31-cavaliers-beat-knicks-108-87/
2562,2562,Antetokounmpo’s 35 Points Lead Bucks Past Thunder,2019-20,http://global.nba.com/news/antetokounmpos-35-points-lead-bucks-past-thunder/
2563,2563,Sabonis Scores 21 As Pacers Rally Past Magic 109-102,2019-20,http://global.nba.com/news/sabonis-scores-21-as-pacers-rally-past-magic-109-102/
2564,2564,Six Score In Double Figures As 76ers Top Hornets 114-106,2019-20,http://global.nba.com/news/seven-score-in-double-figures-as-76ers-top-hornets-114-106/
2565,2565,"Jokic, Nuggets Hold On For 100-98 Overtime Win Over Wolves",2019-20,http://global.nba.com/news/jokic-nuggets-hold-on-for-100-98-overtime-win-over-wolves/
2566,2566,Heat Guard Dion Waiters Suspended 10 Games,2019-20,http://global.nba.com/news/heat-guard-dion-waiters-suspended-10-games/
2567,2567,Jabari Parker Has Found A Fit With Hawks,2019-20,http://global.nba.com/news/jabari-parker-has-found-a-fit-with-hawks/
2568,2568,Tyler Johnson To Host Military Families For Veteran’s Day,2019-20,http://global.nba.com/news/tyler-johnson-to-host-military-families-for-veterans-day/
2569,2569,Cavaliers’ Alfonzo McKinnie Made Long Journey To NBA,2019-20,http://global.nba.com/news/cavaliers-alfonzo-mckinnie-made-long-journey-to-nba/
